request_id,request_type,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency
11738,p,0.003780,0.007600,0.018500,57.399170,29.879849
11739,p,0.003780,0.092150,0.019200,78.683350,115.129849
11740,p,0.003780,0.061800,0.018500,35.993164,84.079849
11741,dp,0.002464,0.100450,0.021500,45.722168,124.414344
11742,ddp,0.002502,0.014150,0.022000,53.079102,38.651712
11743,d,0.002385,0.080850,0.020000,60.376221,103.235393
11744,s,0.023128,0.020700,0.019200,67.536865,63.028351
11750,p,0.003780,0.004850,0.018500,19.677490,27.129849
11751,d,0.002385,0.046050,0.020000,29.902344,68.435393
11752,sd,0.018668,0.085150,0.021500,37.058838,125.317773
11753,s,0.023128,0.075750,0.020000,44.020020,118.878351
11754,s,0.023128,0.009950,0.019200,50.892578,52.278351
11745,p,0.003780,0.024350,0.018500,35.501953,46.629849
11746,sp,0.018754,0.082000,0.021500,45.026611,122.253690
11747,ssp,0.018787,0.103300,0.022000,52.186768,144.087195
11748,pssp,0.002921,0.033150,0.022000,71.074951,58.071367
11749,s,0.023128,0.008400,0.019200,80.556641,50.728351
11755,s,0.023128,0.065750,0.022000,12.799561,110.878351
11756,p,0.003780,0.012450,0.018500,32.328613,34.729849
11757,s,0.023128,0.015250,0.019200,41.894287,57.578351
11758,d,0.002385,0.018950,0.020000,49.484375,41.335393
11759,sd,0.018668,0.012100,0.022000,56.794434,52.767773
11760,p,0.003780,0.018750,0.020000,35.995361,42.529849
11761,dp,0.002464,0.079300,0.020000,45.773682,101.764344
11762,d,0.002385,0.040300,0.019200,53.087646,61.885393
11763,sdp,0.018492,0.020350,0.020000,60.424316,58.841971
11764,d,0.002385,0.036750,0.022000,67.780762,61.135393
11770,d,0.002385,0.046450,0.021500,14.509521,70.335393
11771,d,0.002385,0.087000,0.018500,21.912354,107.885393
11772,dd,0.002426,0.082800,0.020000,28.864746,105.225915
11773,p,0.003780,0.112150,0.018500,47.323975,134.429849
11774,pp,0.002838,0.117150,0.022000,68.631348,141.988325
11775,s,0.023128,0.004050,0.019200,21.661377,46.378351
11776,p,0.003780,0.025500,0.022000,40.787842,51.279849
11777,p,0.003780,0.040300,0.021500,61.558838,65.579849
