episode,step,reward
478,6,0.173854
478,7,0.108762
478,8,0.209152
478,9,0.197667
478,10,0.204324
478,11,0.163360
478,12,0.128236
478,13,0.139614
478,14,0.140721
478,15,0.191441
479,1,0.151202
479,2,0.157722
479,3,0.150748
479,4,0.140336
479,5,0.014025
479,6,0.163360
479,7,0.149853
479,8,0.206400
479,9,0.141371
479,10,0.134923
479,11,0.151202
479,12,0.143498
479,13,0.146050
479,14,0.183450
479,15,0.136928
480,1,0.151202
480,2,0.143498
480,3,0.146050
480,4,0.131986
480,5,0.112366
480,6,0.173854
480,7,0.140820
480,8,0.155765
480,9,0.095719
480,10,0.165511
480,11,0.151202
480,12,0.157722
480,13,0.150748
480,14,0.135624
480,15,0.133202
481,1,0.007528
481,2,0.218403
481,3,0.204629
481,4,0.212904
481,5,0.139942
481,6,0.151202
481,7,0.143498
481,8,0.141733
481,9,0.157133
481,10,0.165183
481,11,0.151202
481,12,0.155359
481,13,0.140392
481,14,0.164324
481,15,0.139959
482,1,0.151202
482,2,0.143498
482,3,0.146830
482,4,0.138293
482,5,0.134824
482,6,0.163360
482,7,0.128236
482,8,0.153039
482,9,0.135502
482,10,0.139608
482,11,0.163360
482,12,0.208005
482,13,0.148728
482,14,0.074635
482,15,0.131174
483,1,0.151202
483,2,0.157722
483,3,0.029977
483,4,0.159661
483,5,0.140677
483,6,0.173854
483,7,0.206552
483,8,0.211903
483,9,0.140983
483,10,0.126121
483,11,0.173854
483,12,0.200664
483,13,0.204323
483,14,0.194790
483,15,0.199244
484,1,0.151202
484,2,0.165950
484,3,0.146258
484,4,0.138702
484,5,0.136324
484,6,0.163360
484,7,0.114058
484,8,0.150018
484,9,0.153198
484,10,0.134076
484,11,0.151202
484,12,0.130242
484,13,0.144743
484,14,0.136223
484,15,0.159548
485,1,0.151202
485,2,0.126076
485,3,0.146667
485,4,0.106089
485,5,0.140761
485,6,0.163360
485,7,0.128236
485,8,0.139614
485,9,0.139960
485,10,0.167710
485,11,0.151202
485,12,0.143498
485,13,0.146050
485,14,0.131986
485,15,0.167364
486,1,0.173854
486,2,0.104995
486,3,0.145023
486,4,0.155644
486,5,0.138671
486,6,0.173854
486,7,0.140820
486,8,0.139696
486,9,0.050873
486,10,0.135267
486,11,0.173854
486,12,0.206552
486,13,0.203914
486,14,0.204055
486,15,0.212904
487,1,0.151202
487,2,0.157722
487,3,0.150748
487,4,0.138426
487,5,0.137180
487,6,0.173854
487,7,0.206552
487,8,0.145683
487,9,0.143350
487,10,0.134161
487,11,0.163360
487,12,0.128236
487,13,0.153039
487,14,0.092186
487,15,0.067101
488,1,0.108952
488,2,0.156805
488,3,0.200210
488,4,0.141161
488,5,0.139575
488,6,0.173854
488,7,0.200664
488,8,0.204724
488,9,0.144968
488,10,0.134941
488,11,0.163360
488,12,0.128236
488,13,0.145425
488,14,0.144373
488,15,0.131024
489,1,0.173854
489,2,0.206552
489,3,0.145683
489,4,0.143350
489,5,0.152809
489,6,0.173854
489,7,0.206552
489,8,0.201887
489,9,0.145625
489,10,0.138919
489,11,0.173854
489,12,0.200664
489,13,0.204323
489,14,0.207297
489,15,0.139787
490,1,0.173854
490,2,0.206552
490,3,0.201887
490,4,0.198128
490,5,0.197886
490,6,0.092595
490,7,0.130864
490,8,0.158765
490,9,0.148660
490,10,0.136800
490,11,0.173854
490,12,0.206552
490,13,0.201887
490,14,0.192439
490,15,0.190291
491,1,0.151202
491,2,0.119814
491,3,0.146220
491,4,0.142277
491,5,0.135949
491,6,0.163360
491,7,0.108336
491,8,0.204314
491,9,0.139480
491,10,0.149633
491,11,0.151202
491,12,0.157722
491,13,0.145673
491,14,0.175845
491,15,0.174625
492,1,0.173854
492,2,0.073085
492,3,0.199882
492,4,0.197279
492,5,0.106715
492,6,0.173854
492,7,0.140820
492,8,0.139696
492,9,0.145428
492,10,0.137403
492,11,0.151202
492,12,0.157722
492,13,0.150748
492,14,0.136988
492,15,0.134472
493,1,0.173854
493,2,0.140820
493,3,0.144843
493,4,0.144852
493,5,0.138035
493,6,0.140658
493,7,0.159670
493,8,0.213610
493,9,0.085715
493,10,0.194982
493,11,0.151202
493,12,0.130242
493,13,0.152180
493,14,0.149037
493,15,0.142947
494,1,0.163360
494,2,0.128236
494,3,0.139614
494,4,0.133373
494,5,0.164518
494,6,0.173854
494,7,0.200664
494,8,0.143718
494,9,0.137908
494,10,0.145336
494,11,0.151202
494,12,0.130242
494,13,0.141759
494,14,0.135852
494,15,0.166787
495,1,0.137177
495,2,0.180350
495,3,0.143830
495,4,0.135624
495,5,0.121874
495,6,0.173854
495,7,0.206552
495,8,0.071363
495,9,0.200197
495,10,0.196079
495,11,0.151202
495,12,0.130242
495,13,0.152180
495,14,0.149037
495,15,0.142947
496,1,0.051465
496,2,0.156711
496,3,0.206552
496,4,0.145683
496,5,0.098687
496,6,0.163360
496,7,0.205406
496,8,0.143600
496,9,0.201395
496,10,0.094577
496,11,0.151202
496,12,0.130242
496,13,0.152180
496,14,0.149037
496,15,0.050371
497,1,0.163360
497,2,0.208005
497,3,0.221416
497,4,0.202052
497,5,0.196915
497,6,0.057488
497,7,0.173948
497,8,0.206499
497,9,0.093627
497,10,0.200593
497,11,0.173854
497,12,0.206552
497,13,0.211903
497,14,0.048840
497,15,0.150483
498,1,0.056789
498,2,0.175041
498,3,0.206227
498,4,0.104290
498,5,0.137164
498,6,0.163360
498,7,0.041615
498,8,0.128236
498,9,0.145425
498,10,0.145202
498,11,0.164722
498,12,0.208005
498,13,0.148728
498,14,0.143477
498,15,0.157550
499,1,0.173854
499,2,0.140820
499,3,0.139696
499,4,0.144638
499,5,0.156049
499,6,0.163360
499,7,0.205406
499,8,0.200990
499,9,0.198934
499,10,0.139694
499,11,0.163360
499,12,0.208005
499,13,0.221416
499,14,0.213259
499,15,0.144359
500,1,0.163360
500,2,0.208005
500,3,0.205998
500,4,0.134248
500,5,0.137359
500,6,0.173854
500,7,0.108762
500,8,0.144061
500,9,0.140578
500,10,0.136447
500,11,0.151202
500,12,0.143498
500,13,0.146050
500,14,0.131986
500,15,0.139392
501,1,0.173854
501,2,0.200664
501,3,0.198766
501,4,0.130930
501,5,0.140944
501,6,0.049142
501,7,0.218403
501,8,0.142170
501,9,0.141317
501,10,0.136516
501,11,0.163360
501,12,0.208005
501,13,0.148728
501,14,0.142404
501,15,0.137930
502,1,0.173854
502,2,0.164277
502,3,0.137209
502,4,0.135643
502,5,0.106007
502,6,0.173854
502,7,0.200664
502,8,0.141161
502,9,0.143405
502,10,0.132677
502,11,0.173854
502,12,0.206552
502,13,0.145683
502,14,0.139074
502,15,0.133196
503,1,0.173854
503,2,0.143083
503,3,0.143810
503,4,0.143927
503,5,0.134994
503,6,0.151202
503,7,0.106913
503,8,0.146876
503,9,0.134747
503,10,0.158504
503,11,0.163360
503,12,0.208005
503,13,0.221416
503,14,0.195524
503,15,0.193477
504,1,0.151202
504,2,0.130242
504,3,0.152180
504,4,0.149037
504,5,0.143717
504,6,0.151202
504,7,0.157722
504,8,0.140518
504,9,0.168576
504,10,0.170488
504,11,0.151202
504,12,0.157722
504,13,0.143830
504,14,0.135624
504,15,0.135106
505,1,0.163360
505,2,0.128236
505,3,0.145425
505,4,0.138014
505,5,0.130690
505,6,0.083229
505,7,0.067612
505,8,0.153843
505,9,0.147443
505,10,0.145673
505,11,0.151202
505,12,0.157722
505,13,0.051680
505,14,0.143714
505,15,0.028253
506,1,0.060682
506,2,0.114218
506,3,0.142035
506,4,0.142373
506,5,0.146527
506,6,0.163360
506,7,0.128236
506,8,0.153039
506,9,0.135740
506,10,0.016097
506,11,0.151202
506,12,0.157722
506,13,0.145673
506,14,0.142760
506,15,0.138752
507,1,0.173854
507,2,0.206552
507,3,0.201887
507,4,0.199244
507,5,0.198200
507,6,0.173854
507,7,0.200664
507,8,0.140199
507,9,0.137908
507,10,0.131822
507,11,0.163360
507,12,0.205406
507,13,0.140819
507,14,0.133902
507,15,0.138422
508,1,0.151202
508,2,0.143498
508,3,0.146830
508,4,0.150506
508,5,0.140119
508,6,0.151202
508,7,0.143498
508,8,0.146050
508,9,0.138633
508,10,0.144426
508,11,0.151202
508,12,0.130242
508,13,0.152180
508,14,0.139947
508,15,0.142057
509,1,0.163360
509,2,0.128236
509,3,0.145425
509,4,0.135818
509,5,0.131406
509,6,0.173854
509,7,0.140820
509,8,0.144843
509,9,0.134125
509,10,0.139041
509,11,0.173854
509,12,0.148531
509,13,0.211910
509,14,0.140379
509,15,0.134416
510,1,0.163360
510,2,0.128236
510,3,0.153039
510,4,0.157424
510,5,0.133990
510,6,0.163360
510,7,0.205406
510,8,0.140442
510,9,0.141097
510,10,0.134369
510,11,0.151202
510,12,0.130242
510,13,0.141759
510,14,0.157338
510,15,0.162796
511,1,0.173854
511,2,0.206552
511,3,0.201887
511,4,0.108739
511,5,0.208124
511,6,0.173854
511,7,0.206552
511,8,0.145683
511,9,0.131731
511,10,0.145175
511,11,0.108952
511,12,0.156805
511,13,0.140820
511,14,0.141132
511,15,0.136339
512,1,0.163360
512,2,0.205406
512,3,0.140819
512,4,0.139299
512,5,0.133015
512,6,0.163360
512,7,0.205406
512,8,0.211363
512,9,0.139470
512,10,0.104990
512,11,0.151202
512,12,0.143498
512,13,0.146050
512,14,0.138541
512,15,0.138108
513,1,0.151202
513,2,0.143498
513,3,0.141733
513,4,0.138295
513,5,0.166931
513,6,0.163360
513,7,0.205406
513,8,0.140819
513,9,0.121389
513,10,0.143758
513,11,0.148677
513,12,0.130242
513,13,0.152180
513,14,0.031198
513,15,0.149158
514,1,0.173854
514,2,0.200664
514,3,0.140199
514,4,0.141063
514,5,0.133277
514,6,0.173854
514,7,0.206552
514,8,0.211903
514,9,0.140983
514,10,0.135014
514,11,0.173854
514,12,0.206552
514,13,0.211903
514,14,0.197510
514,15,0.136380
515,1,0.173854
515,2,0.200664
515,3,0.140199
515,4,0.132344
515,5,0.135272
515,6,0.163360
515,7,0.205406
515,8,0.200990
515,9,0.198628
515,10,0.194749
515,11,0.151202
515,12,0.130242
515,13,0.141759
515,14,0.139746
515,15,0.166881
516,1,0.163360
516,2,0.128236
516,3,0.032499
516,4,0.151936
516,5,0.145181
516,6,0.151202
516,7,0.143498
516,8,0.141733
516,9,0.157133
516,10,0.161072
516,11,0.163360
516,12,0.208005
516,13,0.205998
516,14,0.203757
516,15,0.139296
517,1,0.163360
517,2,0.128236
517,3,0.153039
517,4,0.135740
517,5,0.134076
517,6,0.163360
517,7,0.128236
517,8,0.139614
517,9,0.167448
517,10,0.169914
517,11,0.163360
517,12,0.208005
517,13,0.221416
517,14,0.213259
517,15,0.213327
518,1,0.173854
518,2,0.200664
518,3,0.204323
518,4,0.149222
518,5,0.140272
518,6,0.151202
518,7,0.130242
518,8,0.141759
518,9,0.134252
518,10,0.165792
518,11,0.151202
518,12,0.143498
518,13,0.146830
518,14,0.137094
518,15,0.146665
519,1,0.173854
519,2,0.200664
519,3,0.071938
519,4,0.165999
519,5,0.156904
519,6,0.173854
519,7,0.206552
519,8,0.145683
519,9,0.136505
519,10,0.136236
519,11,0.151655
519,12,0.130242
519,13,0.141759
519,14,0.135852
519,15,0.162571
520,1,0.173854
520,2,0.139316
520,3,0.200079
520,4,0.203828
520,5,0.212434
520,6,0.163360
520,7,0.208005
520,8,0.148728
520,9,0.136217
520,10,0.137442
520,11,0.173854
520,12,0.140820
520,13,0.144843
520,14,0.125906
520,15,0.136906
521,1,0.151202
521,2,0.157722
521,3,0.140518
521,4,0.164320
521,5,0.142712
521,6,0.151202
521,7,0.143498
521,8,0.146050
521,9,0.131986
521,10,0.159504
521,11,0.163952
521,12,0.208005
521,13,0.156311
521,14,0.134841
521,15,0.143551
522,1,0.163360
522,2,0.128236
522,3,0.153039
522,4,0.135740
522,5,0.132711
522,6,0.163360
522,7,0.205406
522,8,0.200990
522,9,0.066845
522,10,0.191227
522,11,0.151202
522,12,0.143498
522,13,0.146830
522,14,0.142553
522,15,0.143282
523,1,0.173854
523,2,0.140820
523,3,0.108183
523,4,0.139080
523,5,0.135596
523,6,0.163360
523,7,0.128236
523,8,0.145425
523,9,0.136411
523,10,0.154343
523,11,0.173854
523,12,0.112758
523,13,0.203820
523,14,0.143444
523,15,0.141939
524,1,0.151202
524,2,0.157722
524,3,0.150748
524,4,0.138553
524,5,0.141932
524,6,0.173854
524,7,0.200664
524,8,0.198766
524,9,0.139694
524,10,0.141768
524,11,0.173854
524,12,0.140820
524,13,0.139696
524,14,0.144510
524,15,0.133211
525,1,0.173854
525,2,0.140820
525,3,0.141132
525,4,0.133493
525,5,0.168482
525,6,0.163360
525,7,0.208005
525,8,0.205998
525,9,0.198727
525,10,0.137972
525,11,0.151202
525,12,0.157722
525,13,0.150748
525,14,0.140137
525,15,0.136733
526,1,0.163360
526,2,0.208005
526,3,0.148728
526,4,0.137357
526,5,0.138072
526,6,0.173854
526,7,0.200664
526,8,0.141161
526,9,0.143405
526,10,0.134329
526,11,0.173854
526,12,0.140820
526,13,0.144843
526,14,0.067057
526,15,0.120548
527,1,0.116367
527,2,0.217714
527,3,0.204777
527,4,0.200981
527,5,0.158646
527,6,0.173854
527,7,0.200664
527,8,0.204724
527,9,0.201043
527,10,0.105905
527,11,0.163360
527,12,0.128236
527,13,0.153039
527,14,0.135740
527,15,0.144262
528,1,0.173854
528,2,0.140820
528,3,0.098956
528,4,0.138394
528,5,0.136416
528,6,0.151202
528,7,0.143498
528,8,0.146830
528,9,0.138293
528,10,0.135377
528,11,0.151202
528,12,0.157722
528,13,0.092286
528,14,0.138725
528,15,0.137437
529,1,0.163360
529,2,0.191468
529,3,0.206400
529,4,0.071219
529,5,0.055779
529,6,0.151202
529,7,0.143498
529,8,0.146050
529,9,0.131986
529,10,0.155239
529,11,0.151202
529,12,0.130242
529,13,0.152180
529,14,0.139947
529,15,0.142421
530,1,0.151202
530,2,0.130242
530,3,0.141759
530,4,0.142086
530,5,0.136236
530,6,0.151202
530,7,0.130242
530,8,0.152180
530,9,0.139947
530,10,0.141792
530,11,0.151202
530,12,0.157722
530,13,0.145673
530,14,0.138568
530,15,0.132535
531,1,0.173854
531,2,0.206552
531,3,0.201887
531,4,0.197579
531,5,0.139038
531,6,0.173854
531,7,0.200664
531,8,0.140199
531,9,0.135669
531,10,0.134790
531,11,0.151202
531,12,0.157722
531,13,0.140518
531,14,0.131831
531,15,0.135669
532,1,0.173854
532,2,0.140820
532,3,0.144843
532,4,0.067057
532,5,0.135404
532,6,0.163360
532,7,0.208005
532,8,0.205998
532,9,0.198727
532,10,0.139288
532,11,0.163952
532,12,0.205406
532,13,0.200990
532,14,0.194765
532,15,0.140199
533,1,0.163360
533,2,0.128236
533,3,0.153039
533,4,0.092962
533,5,0.137411
533,6,0.173854
533,7,0.140820
533,8,0.144843
533,9,0.134752
533,10,0.156477
533,11,0.163360
533,12,0.208005
533,13,0.205998
533,14,0.091079
533,15,0.136466
534,1,0.064317
534,2,0.213604
534,3,0.109847
534,4,0.145435
534,5,0.133495
534,6,0.173854
534,7,0.200664
534,8,0.198766
534,9,0.140156
534,10,0.061175
534,11,0.173854
534,12,0.200664
534,13,0.140199
534,14,0.153953
534,15,0.138360
535,1,0.151202
535,2,0.073596
535,3,0.024084
535,4,0.142773
535,5,0.138880
535,6,0.163360
535,7,0.208005
535,8,0.221416
535,9,0.204376
535,10,0.196915
535,11,0.151202
535,12,0.157722
535,13,0.145673
535,14,0.135501
535,15,0.131507
536,1,0.163360
536,2,0.128236
536,3,0.100254
536,4,0.145683
536,5,0.130873
536,6,0.163360
536,7,0.128236
536,8,0.139614
536,9,0.146526
536,10,0.133797
536,11,0.151202
536,12,0.130242
536,13,0.152180
536,14,0.139947
536,15,0.141827
537,1,0.163360
537,2,0.205406
537,3,0.160320
537,4,0.209322
537,5,0.201079
537,6,0.151202
537,7,0.130242
537,8,0.144743
537,9,0.136559
537,10,0.137356
537,11,0.163360
537,12,0.205406
537,13,0.140819
537,14,0.139942
537,15,0.140589
538,1,0.163360
538,2,0.208005
538,3,0.205998
538,4,0.198697
538,5,0.190114
538,6,0.158614
538,7,0.158750
538,8,0.217923
538,9,0.201971
538,10,0.138834
538,11,0.151202
538,12,0.122556
538,13,0.141150
538,14,0.141614
538,15,0.143874
539,1,0.151202
539,2,0.130242
539,3,0.152180
539,4,0.149037
539,5,0.118381
539,6,0.090445
539,7,0.132766
539,8,0.140595
539,9,0.144605
539,10,0.135965
539,11,0.173854
539,12,0.200664
539,13,0.208075
539,14,0.207297
539,15,0.145901
540,1,0.163360
540,2,0.208005
540,3,0.148728
540,4,0.142404
540,5,0.073990
540,6,0.151202
540,7,0.130242
540,8,0.144743
540,9,0.140013
540,10,0.140696
540,11,0.151202
540,12,0.130242
540,13,0.144743
540,14,0.136223
540,15,0.138503
541,1,0.173854
541,2,0.200664
541,3,0.141161
541,4,0.143405
541,5,0.133651
541,6,0.173854
541,7,0.206552
541,8,0.201887
541,9,0.198128
541,10,0.131043
541,11,0.173854
541,12,0.206552
541,13,0.145683
541,14,0.153226
541,15,0.140855
542,1,0.163360
542,2,0.205406
542,3,0.204401
542,4,0.139288
542,5,0.138686
542,6,0.163360
542,7,0.128236
542,8,0.153039
542,9,0.068440
542,10,0.146844
542,11,0.154545
542,12,0.078199
542,13,0.146220
542,14,0.144447
542,15,0.134806
543,1,0.173854
543,2,0.140820
543,3,0.139696
543,4,0.146247
543,5,0.158076
543,6,0.173854
543,7,0.206552
543,8,0.211903
543,9,0.204637
543,10,0.141233
543,11,0.160417
543,12,0.150442
543,13,0.130113
543,14,0.140892
543,15,0.134992
544,1,0.173854
544,2,0.206552
544,3,0.145683
544,4,0.131731
544,5,0.139567
544,6,0.151202
544,7,0.157722
544,8,0.092216
544,9,0.144834
544,10,0.139262
544,11,0.173854
544,12,0.206552
544,13,0.211903
544,14,0.210223
544,15,0.138583
545,1,0.151202
545,2,0.130242
545,3,0.176083
545,4,0.148039
545,5,0.138019
545,6,0.173854
545,7,0.206552
545,8,0.211903
545,9,0.210223
545,10,0.196714
545,11,0.151202
545,12,0.143498
545,13,0.141733
545,14,0.137853
545,15,0.133479
546,1,0.173854
546,2,0.200664
546,3,0.198766
546,4,0.198554
546,5,0.203828
546,6,0.173854
546,7,0.140820
546,8,0.138580
546,9,0.076333
546,10,0.147543
546,11,0.163360
546,12,0.205406
546,13,0.140819
546,14,0.139299
546,15,0.133015
547,1,0.163360
547,2,0.205406
547,3,0.200990
547,4,0.195718
547,5,0.139319
547,6,0.151202
547,7,0.143498
547,8,0.141733
547,9,0.135265
547,10,0.131658
547,11,0.163360
547,12,0.205406
547,13,0.140819
547,14,0.133902
547,15,0.085110
548,1,0.163360
548,2,0.205406
548,3,0.200990
548,4,0.195718
548,5,0.194375
548,6,0.151202
548,7,0.143498
548,8,0.146050
548,9,0.131986
548,10,0.153574
548,11,0.151202
548,12,0.157722
548,13,0.140518
548,14,0.158909
548,15,0.138908
549,1,0.151202
549,2,0.143498
549,3,0.146830
549,4,0.140456
549,5,0.134535
549,6,0.151202
549,7,0.130242
549,8,0.144743
549,9,0.136559
549,10,0.141219
549,11,0.074782
549,12,0.161005
549,13,0.130433
549,14,0.134041
549,15,0.141476
550,1,0.151202
550,2,0.143498
550,3,0.146830
550,4,0.145069
550,5,0.145937
550,6,0.151202
550,7,0.130242
550,8,0.144743
550,9,0.174590
550,10,0.131959
550,11,0.151202
550,12,0.157722
550,13,0.145673
550,14,0.142404
550,15,0.142416
551,1,0.163360
551,2,0.128236
551,3,0.153039
551,4,0.147845
551,5,0.142736
551,6,0.151202
551,7,0.130242
551,8,0.152180
551,9,0.149037
551,10,0.142947
551,11,0.151202
551,12,0.130242
551,13,0.144743
551,14,0.136223
551,15,0.154116
552,1,0.151202
552,2,0.130242
552,3,0.144743
552,4,0.136559
552,5,0.140316
552,6,0.163360
552,7,0.208005
552,8,0.221416
552,9,0.202056
552,10,0.135897
552,11,0.163360
552,12,0.208005
552,13,0.148728
552,14,0.137928
552,15,0.134841
553,1,0.163360
553,2,0.128236
553,3,0.153039
553,4,0.147845
553,5,0.137772
553,6,0.173854
553,7,0.200664
553,8,0.140199
553,9,0.132344
553,10,0.144918
553,11,0.163360
553,12,0.205406
553,13,0.142547
553,14,0.139942
553,15,0.133703
554,1,0.151202
554,2,0.130242
554,3,0.141759
554,4,0.149131
554,5,0.152305
554,6,0.028049
554,7,0.132610
554,8,0.188263
554,9,0.179038
554,10,0.199458
554,11,0.151202
554,12,0.130242
554,13,0.144743
554,14,0.059241
554,15,0.142656
555,1,0.151202
555,2,0.130242
555,3,0.144743
555,4,0.140013
555,5,0.140696
555,6,0.163360
555,7,0.205406
555,8,0.053075
555,9,0.204449
555,10,0.137877
555,11,0.163360
555,12,0.208005
555,13,0.205998
555,14,0.198727
555,15,0.138768
556,1,0.151202
556,2,0.143498
556,3,0.141733
556,4,0.137853
556,5,0.134897
556,6,0.061962
556,7,0.219590
556,8,0.204304
556,9,0.212904
556,10,0.139942
556,11,0.151202
556,12,0.130242
556,13,0.141759
556,14,0.140806
556,15,0.166787
557,1,0.163360
557,2,0.128236
557,3,0.153039
557,4,0.144011
557,5,0.137574
557,6,0.163360
557,7,0.205406
557,8,0.204401
557,9,0.196786
557,10,0.140451
557,11,0.163360
557,12,0.128236
557,13,0.153039
557,14,0.135502
557,15,0.139608
558,1,0.151202
558,2,0.157722
558,3,0.150748
558,4,0.135624
558,5,0.139443
558,6,0.151202
558,7,0.157722
558,8,0.145673
558,9,0.155701
558,10,0.158810
558,11,0.151202
558,12,0.143498
558,13,0.146050
558,14,0.131986
558,15,0.162560
559,1,0.058607
559,2,0.174161
559,3,0.206241
559,4,0.058149
559,5,0.210903
559,6,0.163360
559,7,0.128236
559,8,0.139614
559,9,0.139887
559,10,0.137588
559,11,0.151202
559,12,0.082317
559,13,0.141308
559,14,0.139432
559,15,0.155371
560,1,0.151202
560,2,0.130242
560,3,0.152180
560,4,0.139947
560,5,0.141827
560,6,0.173854
560,7,0.200664
560,8,0.204376
560,9,0.195640
560,10,0.159185
560,11,0.151202
560,12,0.130242
560,13,0.141759
560,14,0.134252
560,15,0.161569
561,1,0.151202
561,2,0.130242
561,3,0.141759
561,4,0.151650
561,5,0.140659
561,6,0.181900
561,7,0.140820
561,8,0.144843
561,9,0.125906
561,10,0.136906
561,11,0.151202
561,12,0.157722
561,13,0.140518
561,14,0.017176
561,15,0.142335
562,1,0.151202
562,2,0.130242
562,3,0.152180
562,4,0.139947
562,5,0.142057
562,6,0.151202
562,7,0.130242
562,8,0.144743
562,9,0.140013
562,10,0.139558
562,11,0.173854
562,12,0.200664
562,13,0.198766
562,14,0.142805
562,15,0.134004
563,1,0.173854
563,2,0.140820
563,3,0.141132
563,4,0.136339
563,5,0.139241
563,6,0.163360
563,7,0.208005
563,8,0.148728
563,9,0.152797
563,10,0.146760
563,11,0.151202
563,12,0.130242
563,13,0.141759
563,14,0.140806
563,15,0.154875
564,1,0.137177
564,2,0.174248
564,3,0.148780
564,4,0.145069
564,5,0.157962
564,6,0.173854
564,7,0.200664
564,8,0.199625
564,9,0.203828
564,10,0.140743
564,11,0.173854
564,12,0.085786
564,13,0.123256
564,14,0.198151
564,15,0.204376
565,1,0.163360
565,2,0.128236
565,3,0.153039
565,4,0.135152
565,5,0.141101
565,6,0.173854
565,7,0.198598
565,8,0.027978
565,9,0.145161
565,10,0.147711
565,11,0.173854
565,12,0.200664
565,13,0.093393
565,14,0.207670
565,15,0.138656
566,1,0.173854
566,2,0.200664
566,3,0.204724
566,4,0.199839
566,5,0.197592
566,6,0.173854
566,7,0.206552
566,8,0.201887
566,9,0.198667
566,10,0.198136
566,11,0.163360
566,12,0.208005
566,13,0.205998
566,14,0.198727
566,15,0.138768
567,1,0.151202
567,2,0.130242
567,3,0.152180
567,4,0.139004
567,5,0.134595
567,6,0.163360
567,7,0.128236
567,8,0.153039
567,9,0.144011
567,10,0.138879
567,11,0.163360
567,12,0.205406
567,13,0.030541
567,14,0.064219
567,15,0.159574
568,1,0.173854
568,2,0.140820
568,3,0.139696
568,4,0.119224
568,5,0.168219
568,6,0.151202
568,7,0.143498
568,8,0.146830
568,9,0.137094
568,10,0.144828
568,11,0.163360
568,12,0.208005
568,13,0.114696
568,14,0.200921
568,15,0.193023
569,1,0.151202
569,2,0.143498
569,3,0.141733
569,4,0.143334
569,5,0.163841
569,6,0.173854
569,7,0.068949
569,8,0.162032
569,9,0.160722
569,10,0.158771
569,11,0.173854
569,12,0.206552
569,13,0.143306
569,14,0.136505
569,15,0.134088
570,1,0.173854
570,2,0.206552
570,3,0.201887
570,4,0.056533
570,5,0.189206
570,6,0.173854
570,7,0.200664
570,8,0.140199
570,9,0.080219
570,10,0.137148
570,11,0.163360
570,12,0.128236
570,13,0.145425
570,14,0.138225
570,15,0.140340
571,1,0.163360
571,2,0.208005
571,3,0.205998
571,4,0.141371
571,5,0.135072
571,6,0.151202
571,7,0.157722
571,8,0.145673
571,9,0.167092
571,10,0.139384
571,11,0.151202
571,12,0.143498
571,13,0.141733
571,14,0.158419
571,15,0.155162
572,1,0.173854
572,2,0.200664
572,3,0.204323
572,4,0.207235
572,5,0.196812
572,6,0.173854
572,7,0.200664
572,8,0.199849
572,9,0.198322
572,10,0.203272
572,11,0.151202
572,12,0.155359
572,13,0.030738
572,14,0.140185
572,15,0.168712
573,1,0.009217
573,2,0.107149
573,3,0.140367
573,4,0.148320
573,5,0.139244
573,6,0.151202
573,7,0.134207
573,8,0.068417
573,9,0.069537
573,10,0.137456
573,11,0.072631
573,12,0.060682
573,13,0.150684
573,14,0.013417
573,15,0.139819
574,1,0.163360
574,2,0.205406
574,3,0.204401
574,4,0.057745
574,5,0.135989
574,6,0.151202
574,7,0.119814
574,8,0.159098
574,9,0.149772
574,10,0.136166
574,11,0.151202
574,12,0.157722
574,13,0.191982
574,14,0.158909
574,15,0.138168
575,1,0.151202
575,2,0.163087
575,3,0.156641
575,4,0.140897
575,5,0.138993
575,6,0.173854
575,7,0.200664
575,8,0.066845
575,9,0.196685
575,10,0.190203
575,11,0.151202
575,12,0.059037
575,13,0.142880
575,14,0.141046
575,15,0.136701
576,1,0.151202
576,2,0.130242
576,3,0.141759
576,4,0.033754
576,5,0.138637
576,6,0.163360
576,7,0.205406
576,8,0.204401
576,9,0.208024
576,10,0.197394
576,11,0.173854
576,12,0.206552
576,13,0.145683
576,14,0.134361
576,15,0.135189
577,1,0.163360
577,2,0.208005
577,3,0.148728
577,4,0.137928
577,5,0.135457
577,6,0.151202
577,7,0.157722
577,8,0.150748
577,9,0.144844
577,10,0.134381
577,11,0.151202
577,12,0.126522
577,13,0.166127
577,14,0.139446
577,15,0.155854
578,1,0.163360
578,2,0.128236
578,3,0.145425
578,4,0.138225
578,5,0.135864
578,6,0.173854
578,7,0.206552
578,8,0.211903
578,9,0.211037
578,10,0.197874
578,11,0.163360
578,12,0.208005
578,13,0.221416
578,14,0.204836
578,15,0.214110
579,1,0.151202
579,2,0.143498
579,3,0.146830
579,4,0.138293
579,5,0.137298
579,6,0.173854
579,7,0.200664
579,8,0.204323
579,9,0.140079
579,10,0.140228
579,11,0.173854
579,12,0.200664
579,13,0.198542
579,14,0.198554
579,15,0.194194
580,1,0.151202
580,2,0.130242
580,3,0.158016
580,4,0.137871
580,5,0.134808
580,6,0.163360
580,7,0.128236
580,8,0.153039
580,9,0.147845
580,10,0.137574
580,11,0.106571
580,12,0.134362
580,13,0.142946
580,14,0.068676
580,15,0.138611
581,1,0.151202
581,2,0.157722
581,3,0.140518
581,4,0.140147
581,5,0.135827
581,6,0.151202
581,7,0.134207
581,8,0.146860
581,9,0.137476
581,10,0.137374
581,11,0.164968
581,12,0.128236
581,13,0.153039
581,14,0.151898
