Iteration,Combination,Total Processing Time (sec),Total Execution Time (sec),Scripts Executed,Individual Processing Times,Individual Execution Times,Files Processed Per Script,First Image Pixels,First Audio Samples,Image Source Dir,Audio Source Dir,Peak RAM Usage (MB),Peak GPU Usage (%),Peak GPU Memory (MB),Average CPU Usage Per Core,Number of Cores Used,Average GPU Clock (MHz),Total RAM (GB),Total CPU Cores,Total GPU Memory (GB),CPU Model,GPU Model
1,dpsp,0.030037588698471517,31.363381385803223,"Detect, Predict, Speech, Predict","0.002706, 0.003219, 0.020897, 0.003215","6.792, 7.630, 9.288, 7.653","508, 508, 102, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8941.54296875,80,2827.3125,"11.4, 3.3, 20.5, 0.4, 16.9, 6.9, 12.4, 0.7, 11.3, 7.9, 8.2, 0.3, 0.8, 0.7, 0.6, 1.0",8,1556.3970588235295,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,dpds,0.02962314945190675,30.50043487548828,"Detect, Predict, Detect, Speech","0.002712, 0.003217, 0.002742, 0.020951","6.813, 7.649, 6.802, 9.236","508, 508, 508, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,9025.30859375,82,2827.3125,"19.5, 0.7, 6.1, 1.4, 22.4, 0.2, 25.1, 0.3, 7.0, 7.4, 2.0, 7.8, 1.2, 1.0, 0.8, 0.8",7,1613.0585106382978,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,dpdd,0.01138798031496063,28.13958716392517,"Detect, Predict, Detect, Detect","0.002726, 0.003216, 0.002723, 0.002723","6.835, 7.654, 6.842, 6.809","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8472.50390625,44,1047.3125,"4.4, 9.7, 31.0, 32.2, 19.6, 2.7, 0.9, 0.2, 0.9, 0.2, 3.0, 0.3, 0.4, 0.6, 0.4, 0.2",4,1653.3064516129032,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,dpdp,0.011898198818897638,29.026216983795166,"Detect, Predict, Detect, Predict","0.002723, 0.003224, 0.002731, 0.003220","6.880, 7.677, 6.826, 7.643","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8275.5546875,44,1047.3125,"2.3, 1.9, 28.7, 0.6, 46.4, 0.0, 9.5, 12.6, 0.7, 0.6, 1.3, 0.7, 0.8, 0.8, 0.5, 0.9",4,1643.6387434554974,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,dpps,0.03006291770881581,31.846726894378662,"Detect, Predict, Predict, Speech","0.002720, 0.003221, 0.003213, 0.020909","6.818, 7.641, 7.657, 9.731","508, 508, 508, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8898.24609375,80,2827.3125,"21.5, 7.2, 26.5, 18.7, 6.0, 0.4, 0.4, 1.9, 5.8, 0.6, 3.4, 5.6, 0.6, 1.6, 1.0, 0.7",7,1613.9108910891089,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,dppd,0.011905062992125983,28.959698915481567,"Detect, Predict, Predict, Detect","0.002731, 0.003220, 0.003226, 0.002727","6.824, 7.662, 7.646, 6.827","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8448.71875,43,1047.3125,"0.7, 0.2, 42.4, 24.0, 11.1, 0.8, 18.4, 0.0, 0.9, 0.6, 4.4, 2.1, 0.9, 0.5, 0.3, 0.2",4,1630.390625,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,dppp,0.012390757874015747,29.76732087135315,"Detect, Predict, Predict, Predict","0.002722, 0.003231, 0.003221, 0.003216","6.800, 7.643, 7.688, 7.636","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8296.15625,44,1047.3125,"3.4, 0.3, 22.1, 30.5, 3.2, 1.1, 18.4, 0.2, 12.9, 11.2, 0.8, 1.0, 0.6, 0.4, 0.6, 0.3",5,1666.0659898477156,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,psss,0.06648328327157635,36.84474802017212,"Predict, Speech, Speech, Speech","0.003234, 0.020918, 0.021251, 0.021080","7.666, 10.116, 9.926, 9.136","508, 102, 102, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,9040.1015625,82,2827.3125,"16.0, 20.1, 7.9, 0.5, 14.4, 4.8, 5.5, 2.3, 1.3, 1.3, 17.2, 0.2, 1.8, 2.1, 1.8, 1.8",6,1515.3333333333333,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pssd,0.047856212289640265,33.79526472091675,"Predict, Speech, Speech, Detect","0.003237, 0.020946, 0.020952, 0.002722","7.728, 9.245, 10.014, 6.808","508, 102, 102, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8918.00390625,82,2827.3125,"3.2, 0.1, 30.9, 6.8, 3.6, 0.7, 27.3, 10.5, 5.4, 5.0, 2.1, 1.9, 1.5, 1.9, 1.9, 1.5",6,1548.7677725118483,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pssp,0.04857394403273121,35.60252332687378,"Predict, Speech, Speech, Predict","0.003221, 0.021228, 0.020907, 0.003217","7.659, 10.061, 10.242, 7.640","508, 102, 102, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8932.65625,82,2827.3125,"11.7, 8.7, 10.1, 2.7, 8.1, 3.3, 10.6, 3.9, 12.6, 3.6, 12.3, 5.3, 1.5, 1.2, 1.5, 1.4",8,1617.0,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,psds,0.047842901420410686,33.63504242897034,"Predict, Speech, Detect, Speech","0.003224, 0.020956, 0.002724, 0.020939","7.634, 9.705, 6.821, 9.475","508, 102, 508, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,9023.2578125,81,2827.3125,"3.8, 1.8, 7.6, 1.3, 30.2, 0.5, 13.2, 10.8, 12.6, 10.6, 1.8, 1.3, 1.9, 1.3, 1.5, 1.5",6,1598.030303030303,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,psdd,0.02959917496526169,31.55656123161316,"Predict, Speech, Detect, Detect","0.003227, 0.020913, 0.002719, 0.002740","7.673, 10.272, 6.784, 6.827","508, 102, 508, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8987.90625,80,2827.3125,"17.8, 0.4, 26.3, 1.3, 6.3, 10.2, 16.0, 5.9, 5.8, 2.0, 3.5, 0.2, 1.0, 1.3, 1.2, 1.0",7,1562.121212121212,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,psdp,0.030083888953219087,31.97191333770752,"Predict, Speech, Detect, Predict","0.003231, 0.020905, 0.002722, 0.003225","7.687, 9.821, 6.797, 7.668","508, 102, 508, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8972.17578125,81,2827.3125,"3.6, 1.3, 38.0, 8.1, 18.5, 1.7, 2.7, 4.5, 11.8, 8.0, 1.8, 0.9, 0.8, 1.1, 0.8, 0.6",5,1617.825,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,psps,0.0483635700555813,34.07860350608826,"Predict, Speech, Predict, Speech","0.003227, 0.021040, 0.003227, 0.020869","7.714, 9.460, 7.653, 9.252","508, 102, 508, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8936.51953125,82,2827.3125,"3.0, 5.0, 18.6, 7.9, 6.8, 0.1, 10.1, 4.4, 24.9, 9.1, 9.2, 1.6, 1.8, 1.6, 1.4, 1.4",8,1575.5797101449275,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pspd,0.030101170372085845,31.984816074371338,"Predict, Speech, Predict, Detect","0.003221, 0.020915, 0.003227, 0.002737","7.688, 9.753, 7.698, 6.845","508, 102, 508, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8867.87109375,82,2827.3125,"12.0, 14.9, 23.8, 11.9, 21.0, 0.3, 2.0, 1.4, 1.2, 5.9, 5.7, 0.3, 1.5, 1.0, 1.1, 0.9",7,1600.0735294117646,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pspp,0.030547466728423654,33.45981693267822,"Predict, Speech, Predict, Predict","0.003228, 0.020872, 0.003225, 0.003222","7.653, 10.531, 7.642, 7.635","508, 102, 508, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8825.13671875,82,2827.3125,"18.5, 1.9, 3.6, 0.6, 7.3, 0.5, 24.9, 10.4, 22.2, 0.2, 5.2, 0.5, 1.2, 1.1, 1.0, 0.8",6,1590.072463768116,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pdss,0.04783508958622819,34.012540340423584,"Predict, Detect, Speech, Speech","0.003217, 0.002730, 0.020898, 0.020989","7.625, 6.828, 9.982, 9.578","508, 508, 102, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8980.6328125,82,2827.3125,"3.9, 2.2, 25.3, 5.3, 13.1, 1.0, 15.9, 1.9, 7.3, 2.5, 6.2, 9.6, 1.6, 1.8, 1.7, 2.0",7,1561.0194174757282,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pdsd,0.029488340319592406,30.803935766220093,"Predict, Detect, Speech, Detect","0.003219, 0.002720, 0.020824, 0.002725","7.622, 6.803, 9.542, 6.837","508, 508, 102, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8864.1796875,82,2827.3125,"6.4, 8.3, 8.8, 2.0, 26.7, 17.3, 8.4, 12.1, 5.5, 0.1, 4.1, 0.3, 1.3, 0.7, 1.2, 1.4",8,1627.5,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pdsp,0.030089336421182646,32.221203327178955,"Predict, Detect, Speech, Predict","0.003230, 0.002744, 0.020866, 0.003249","7.669, 6.834, 9.953, 7.766","508, 508, 102, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,9003.06640625,82,2827.3125,"13.1, 18.6, 14.2, 11.0, 15.5, 0.2, 18.5, 1.1, 3.5, 4.6, 1.5, 1.0, 1.2, 1.5, 0.8, 1.0",6,1623.75,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pdds,0.029572186042921104,30.678813934326172,"Predict, Detect, Detect, Speech","0.003240, 0.002711, 0.002708, 0.020913","7.703, 6.783, 6.800, 9.393","508, 508, 508, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8819.64453125,82,2827.3125,"19.1, 10.0, 17.2, 0.0, 14.6, 1.8, 23.2, 3.0, 7.4, 0.9, 3.6, 0.4, 1.7, 1.5, 1.2, 1.7",6,1641.7460317460318,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pddd,0.011414051181102364,28.15372395515442,"Predict, Detect, Detect, Detect","0.003228, 0.002726, 0.002736, 0.002724","7.680, 6.824, 6.821, 6.828","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8342.57421875,43,1047.3125,"5.3, 3.2, 41.0, 6.6, 15.8, 5.1, 18.4, 5.3, 0.4, 0.6, 0.8, 0.1, 0.4, 0.6, 0.5, 0.3",7,1627.4193548387098,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pddp,0.011906403543307086,28.98997139930725,"Predict, Detect, Detect, Predict","0.003235, 0.002714, 0.002730, 0.003228","7.699, 6.766, 6.833, 7.692","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8327.703125,44,1047.3125,"17.1, 30.3, 7.5, 0.0, 21.1, 1.6, 1.7, 0.0, 6.4, 1.0, 4.1, 15.3, 0.6, 0.3, 0.4, 0.5",6,1659.0,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pdps,0.030115928709278986,31.717005729675293,"Predict, Detect, Predict, Speech","0.003239, 0.002727, 0.003231, 0.020919","7.679, 6.824, 7.703, 9.510","508, 508, 508, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8852.58984375,80,2828.125,"1.0, 3.1, 27.5, 25.8, 19.8, 1.7, 3.0, 3.1, 4.6, 0.6, 1.5, 7.5, 1.1, 0.6, 1.2, 0.9",4,1634.469696969697,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pdpd,0.01189584251968504,28.920654773712158,"Predict, Detect, Predict, Detect","0.003227, 0.002715, 0.003224, 0.002730","7.634, 6.826, 7.654, 6.807","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8282.51953125,44,1048.125,"15.9, 8.8, 24.9, 16.0, 3.4, 5.2, 4.1, 0.2, 0.7, 0.1, 7.9, 16.2, 0.4, 0.3, 0.2, 0.0",7,1641.6753926701572,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pdpp,0.012406364173228346,29.762200355529785,"Predict, Detect, Predict, Predict","0.003222, 0.002730, 0.003221, 0.003233","7.644, 6.791, 7.641, 7.687","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8342.59765625,45,1048.125,"11.0, 17.2, 47.7, 17.2, 1.5, 0.4, 4.9, 1.1, 0.7, 0.6, 0.6, 0.5, 0.3, 0.6, 0.3, 0.6",4,1649.1624365482232,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,ppss,0.04822825331943801,33.41507411003113,"Predict, Predict, Speech, Speech","0.003231, 0.003236, 0.020875, 0.020886","7.666, 7.664, 9.060, 9.025","508, 508, 102, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8904.125,82,2828.125,"4.6, 21.6, 11.5, 15.4, 14.9, 1.4, 10.0, 11.1, 3.9, 1.5, 2.9, 1.3, 1.7, 1.5, 1.6, 1.7",6,1570.3349282296651,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,ppsd,0.030116631619576964,31.070287942886353,"Predict, Predict, Speech, Detect","0.003224, 0.003220, 0.020950, 0.002723","7.662, 7.648, 8.958, 6.802","508, 508, 102, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8864.453125,82,2828.125,"12.0, 5.4, 14.0, 9.0, 6.1, 0.7, 14.9, 7.0, 18.9, 5.2, 5.6, 1.4, 1.0, 0.7, 0.7, 0.8",10,1608.4158415841584,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,ppsp,0.030645130847614638,32.1443076133728,"Predict, Predict, Speech, Predict","0.003236, 0.003242, 0.020933, 0.003235","7.718, 7.689, 9.085, 7.652","508, 508, 102, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8866.203125,80,2828.125,"21.1, 7.0, 9.1, 0.6, 9.2, 7.8, 6.3, 0.7, 12.3, 8.8, 11.4, 10.6, 1.4, 0.7, 1.0, 0.8",10,1593.8423645320197,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,ppds,0.03017802794503628,31.119693517684937,"Predict, Predict, Detect, Speech","0.003230, 0.003223, 0.002735, 0.020991","7.662, 7.657, 6.817, 8.984","508, 508, 508, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8835.78515625,80,2828.125,"1.2, 3.9, 16.2, 20.7, 13.7, 0.1, 2.1, 0.4, 3.6, 1.4, 14.9, 23.4, 1.2, 1.2, 1.1, 1.0",5,1618.7755102040817,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,ppdd,0.011903226377952755,28.916588306427002,"Predict, Predict, Detect, Detect","0.003215, 0.003229, 0.002738, 0.002721","7.639, 7.659, 6.839, 6.779","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8370.80859375,45,1048.125,"0.2, 0.3, 28.3, 2.8, 30.2, 15.7, 4.5, 0.5, 15.0, 0.9, 1.4, 4.8, 0.1, 0.6, 0.5, 0.4",4,1626.7539267015707,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,ppdp,0.012415246062992127,29.816526174545288,"Predict, Predict, Detect, Predict","0.003227, 0.003232, 0.002729, 0.003227","7.698, 7.674, 6.799, 7.645","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8337.98046875,46,1048.125,"0.8, 1.4, 23.7, 14.3, 4.3, 0.8, 2.7, 0.3, 21.8, 25.9, 8.5, 1.2, 0.7, 0.5, 0.4, 0.4",5,1617.6395939086294,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,ppps,0.03057148506252895,32.54511284828186,"Predict, Predict, Predict, Speech","0.003231, 0.003233, 0.003221, 0.020887","7.670, 7.643, 7.656, 9.576","508, 508, 508, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8753.02734375,80,2828.125,"3.6, 0.3, 30.2, 21.1, 5.6, 0.5, 19.9, 4.8, 7.4, 0.5, 3.7, 0.5, 0.9, 0.8, 1.0, 0.9",5,1640.8252427184466,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pppd,0.012419952755905512,29.90174961090088,"Predict, Predict, Predict, Detect","0.003223, 0.003234, 0.003232, 0.002731","7.668, 7.738, 7.699, 6.797","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8328.58203125,44,1048.125,"19.3, 15.2, 25.6, 7.8, 7.7, 0.7, 11.8, 1.0, 13.7, 0.3, 1.3, 0.4, 0.6, 0.3, 0.2, 0.5",7,1655.530303030303,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,pppp,0.012889688976377954,30.6101393699646,"Predict, Predict, Predict, Predict","0.003215, 0.003223, 0.003232, 0.003219","7.618, 7.658, 7.675, 7.659","508, 508, 508, 508",307200,,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8312.4765625,45,1048.125,"24.0, 19.2, 26.5, 0.0, 20.7, 0.1, 2.4, 0.2, 4.7, 1.8, 2.1, 2.6, 0.6, 0.6, 0.3, 0.5",4,1667.6600985221676,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,sssss,0.1046324705882353,69.86333441734314,"Speech, Speech, Speech, Speech, Speech","0.020890, 0.020868, 0.021007, 0.020970, 0.020898","9.281, 32.460, 9.130, 9.525, 9.468","102, 102, 102, 102, 102",,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,9025.75390625,82,2828.125,"11.9, 7.4, 12.7, 1.1, 5.8, 3.0, 9.0, 2.2, 2.7, 0.9, 3.4, 1.0, 1.7, 1.6, 1.5, 1.5",5,1452.80205655527,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,ssssd,0.08641232773660647,44.02146816253662,"Speech, Speech, Speech, Speech, Detect","0.020890, 0.020941, 0.020954, 0.020911, 0.002716","9.071, 9.354, 9.321, 9.450, 6.826","102, 102, 102, 102, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8882.328125,82,2828.125,"3.3, 1.8, 26.0, 4.3, 10.5, 1.9, 11.3, 3.6, 7.7, 5.6, 12.7, 2.2, 2.0, 1.9, 1.9, 2.3",6,1452.0212765957447,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,ssssp,0.08686025416859657,47.00172781944275,"Speech, Speech, Speech, Speech, Predict","0.020891, 0.020924, 0.020867, 0.020955, 0.003223","9.269, 10.057, 10.078, 9.971, 7.627","102, 102, 102, 102, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8897.2421875,81,2828.125,"3.6, 10.5, 14.4, 2.8, 19.6, 3.6, 6.8, 2.3, 10.7, 2.8, 9.9, 1.4, 1.9, 1.8, 1.8, 2.1",6,1450.8445945945946,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,sssds,0.08674220657711904,44.032973527908325,"Speech, Speech, Speech, Detect, Speech","0.020957, 0.020952, 0.021034, 0.002723, 0.021077","9.624, 9.222, 9.075, 6.781, 9.331","102, 102, 102, 508, 102",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8999.58984375,82,2828.125,"10.4, 12.0, 15.7, 6.2, 9.6, 1.3, 4.7, 4.1, 19.1, 3.1, 3.0, 3.3, 1.7, 1.9, 2.2, 2.0",6,1520.632183908046,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,sssdd,0.06813425073336421,42.64408588409424,"Speech, Speech, Speech, Detect, Detect","0.020886, 0.020946, 0.020856, 0.002721, 0.002726","9.948, 9.912, 9.071, 6.869, 6.844","102, 102, 102, 508, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,9023.69140625,82,2827.3125,"3.3, 6.0, 19.3, 1.6, 16.3, 1.5, 9.9, 3.4, 21.1, 6.7, 2.6, 1.7, 1.8, 2.0, 2.1, 1.9",6,1519.4727272727273,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
1,sssdp,0.06890350671607225,42.54659104347229,"Speech, Speech, Speech, Detect, Predict","0.021090, 0.020897, 0.020943, 0.002748, 0.003227","9.271, 9.562, 9.106, 6.902, 7.705","102, 102, 102, 508, 508",307200,37360,/home/iiitd/heterogeneous/heterogeneous_edge/images/bear,/home/iiitd/heterogeneous/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8987.5859375,82,2828.125,"10.0, 11.5, 19.5, 8.6, 3.1, 2.2, 4.6, 1.2, 17.1, 4.5, 5.3, 9.1, 1.8, 1.5, 1.7, 1.7",7,1494.1825095057034,31.108741760253906,16,24.0,12th Gen Intel(R) Core(TM) i5-12600K,NVIDIA GeForce RTX 3090
