Iteration,Combination,Total Processing Time (sec),Total Execution Time (sec),Scripts Executed,Individual Processing Times,Individual Execution Times,Num Files Processed,First Image Pixels,First Audio Samples,Image Source Dir,Audio Source Dir,Peak RAM Usage (MB),Average CPU Usage Per Core,Number of Cores Used,Peak CPU Usage (%),Average CPU Clock (MHz),Total RAM (GB),Total CPU Cores,CPU Model,Device
1,spdsd,1.0771229232592594,177.5326910018921,"Speech, Predict, Detect, Speech, Detect","0.448408, 0.069059, 0.051224, 0.457439, 0.050993","33.034, 47.446, 32.442, 32.307, 32.304","54, 500, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6139.9375,"48.6, 76.3, 52.8, 40.4, 50.2, 52.4, 62.0, 68.5, 43.0, 15.4, 45.6, 56.0, 41.2, 39.6, 29.2, 23.3",16,90.1,2.507167740549828,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,spdsp,1.0917220425185186,190.7695972919464,"Speech, Predict, Detect, Speech, Predict","0.452838, 0.068561, 0.051605, 0.450108, 0.068610","31.865, 47.258, 32.594, 31.739, 47.314","54, 500, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5914.30078125,"40.1, 75.5, 60.2, 49.7, 65.7, 56.9, 50.3, 58.4, 52.8, 17.2, 40.0, 45.7, 27.4, 34.9, 42.6, 34.1",16,92.5,2.5307953091684436,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,spdds,1.0749335942222222,176.24778604507446,"Speech, Predict, Detect, Detect, Speech","0.452006, 0.068533, 0.051298, 0.051284, 0.451813","31.844, 47.232, 32.499, 32.452, 32.220","54, 500, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5955.24609375,"44.0, 69.1, 60.6, 58.5, 57.9, 60.6, 59.1, 71.4, 46.4, 21.1, 35.1, 37.2, 32.7, 29.6, 31.4, 19.6",16,86.6,2.5332558391003457,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,spddd,0.6714597794074074,177.65429186820984,"Speech, Predict, Detect, Detect, Detect","0.448092, 0.068978, 0.051441, 0.051729, 0.051220","32.434, 47.508, 32.553, 32.697, 32.462","54, 500, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5859.0703125,"45.2, 68.9, 52.9, 46.4, 52.1, 66.1, 66.4, 78.7, 48.9, 25.2, 43.8, 53.1, 41.5, 27.7, 27.3, 16.1",16,90.0,2.563318220823799,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,spddp,0.6918841760000001,191.59969806671143,"Speech, Predict, Detect, Detect, Predict","0.451804, 0.068567, 0.051414, 0.051422, 0.068677","31.801, 47.307, 32.583, 32.533, 47.375","54, 500, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5930.39453125,"56.6, 71.7, 57.7, 44.1, 65.3, 71.3, 59.5, 74.9, 37.1, 22.3, 40.3, 54.8, 27.7, 21.8, 34.1, 18.4",16,88.9,2.5727190153927815,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,spdps,1.0944459973333334,191.14811754226685,"Speech, Predict, Detect, Predict, Speech","0.452499, 0.068748, 0.051241, 0.068746, 0.453213","31.826, 47.396, 32.428, 47.541, 31.958","54, 500, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5911.1875,"47.3, 70.5, 52.6, 48.7, 57.2, 72.7, 63.5, 71.9, 45.5, 22.4, 45.9, 48.4, 36.0, 19.2, 29.4, 20.6",16,82.3,2.551427260638298,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,spdpd,0.6916847360740741,192.04759645462036,"Speech, Predict, Detect, Predict, Detect","0.451190, 0.068858, 0.051647, 0.068892, 0.051098","32.140, 47.395, 32.666, 47.482, 32.364","54, 500, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5838.08203125,"54.4, 75.8, 60.4, 39.7, 59.8, 71.4, 58.1, 64.1, 39.5, 17.3, 38.5, 57.9, 33.8, 22.2, 35.3, 29.8",16,89.5,2.572615002648305,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,spdpp,0.7077334077037036,207.22909212112427,"Speech, Predict, Detect, Predict, Predict","0.450046, 0.068485, 0.051342, 0.068977, 0.068883","32.306, 47.266, 32.508, 47.663, 47.485","54, 500, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5854.92578125,"63.2, 84.7, 61.1, 35.9, 65.8, 61.2, 61.8, 67.2, 31.2, 9.1, 37.6, 63.1, 28.6, 33.5, 32.6, 26.6",16,93.7,2.59017202848723,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sppss,1.4946530185185187,190.22760653495789,"Speech, Predict, Predict, Speech, Speech","0.453204, 0.068614, 0.068925, 0.453364, 0.450545","31.881, 47.339, 47.472, 31.829, 31.706","54, 500, 500, 54, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5929.01953125,"49.0, 70.9, 43.0, 48.4, 45.3, 58.0, 64.1, 55.4, 41.6, 19.1, 54.7, 46.1, 45.0, 32.2, 26.2, 34.7",16,67.9,2.502033489304813,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sppsd,1.0914957533333334,190.92356729507446,"Speech, Predict, Predict, Speech, Detect","0.451451, 0.068937, 0.068625, 0.451245, 0.051238","31.941, 47.474, 47.305, 31.776, 32.427","54, 500, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5909.6953125,"58.6, 70.5, 49.7, 45.8, 48.3, 58.0, 64.4, 58.8, 33.5, 21.3, 50.0, 50.6, 43.8, 34.5, 27.9, 33.8",16,95.1,2.556830157249467,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sppsp,1.1076391461481483,205.76602792739868,"Speech, Predict, Predict, Speech, Predict","0.449862, 0.068689, 0.068762, 0.451585, 0.068742","31.739, 47.341, 47.367, 31.839, 47.481","54, 500, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5933.20703125,"51.3, 69.1, 67.9, 50.8, 62.0, 63.8, 56.7, 55.2, 42.0, 24.1, 31.3, 45.1, 30.5, 28.9, 36.2, 37.6",16,98.8,2.554751112759644,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sppds,1.090621008888889,192.43625044822693,"Speech, Predict, Predict, Detect, Speech","0.451631, 0.069395, 0.068661, 0.051466, 0.449469","32.184, 47.834, 47.410, 32.562, 32.446","54, 500, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5987.6484375,"46.0, 67.3, 59.7, 51.2, 36.3, 55.7, 54.7, 52.0, 46.3, 25.0, 35.7, 48.5, 56.0, 36.3, 37.6, 40.5",16,82.5,2.5234752906976743,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sppdd,0.6889111498518519,191.22540926933289,"Speech, Predict, Predict, Detect, Detect","0.449306, 0.068700, 0.068635, 0.050501, 0.051769","31.747, 47.350, 47.374, 32.040, 32.714","54, 500, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5886.0234375,"37.0, 74.7, 47.9, 55.4, 64.5, 51.6, 61.5, 59.2, 57.4, 20.4, 53.1, 43.1, 29.8, 43.5, 33.2, 36.1",16,91.8,2.583197805851064,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sppdp,0.7107791697777777,206.6937439441681,"Speech, Predict, Predict, Detect, Predict","0.453218, 0.068315, 0.068963, 0.051551, 0.068732","31.996, 47.132, 47.571, 32.584, 47.411","54, 500, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5874.4140625,"49.1, 65.2, 60.0, 57.4, 64.9, 60.0, 51.7, 69.4, 46.3, 30.3, 39.3, 42.4, 30.0, 34.7, 43.4, 25.1",16,92.5,2.5661310900590553,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,sppps,1.1065592975555556,206.24309659004211,"Speech, Predict, Predict, Predict, Speech","0.448704, 0.068604, 0.068874, 0.068735, 0.451642","32.237, 47.323, 47.419, 47.383, 31.880","54, 500, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5913.109375,"37.6, 63.4, 49.8, 51.1, 65.4, 58.3, 48.6, 73.9, 55.2, 29.9, 47.2, 47.4, 27.5, 34.6, 44.4, 18.9",16,87.3,2.5383980750246793,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,spppd,0.7083807382222221,207.030846118927,"Speech, Predict, Predict, Predict, Detect","0.450381, 0.068629, 0.068968, 0.068752, 0.051651","32.168, 47.298, 47.528, 47.401, 32.635","54, 500, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5908.3828125,"30.0, 69.9, 50.6, 53.1, 59.7, 64.5, 63.0, 62.6, 65.6, 25.9, 50.7, 44.9, 36.1, 30.2, 32.7, 32.8",16,89.4,2.5706567109144545,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,spppp,0.7250567182222223,221.9656617641449,"Speech, Predict, Predict, Predict, Predict","0.450297, 0.068576, 0.068879, 0.068686, 0.068619","32.226, 47.405, 47.515, 47.378, 47.442","54, 500, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5895.7890625,"45.0, 70.2, 60.0, 64.0, 67.3, 59.7, 65.7, 70.8, 51.3, 25.3, 40.7, 34.4, 28.8, 36.0, 30.6, 25.3",16,98.8,2.5685221903669726,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dssss,1.855679507925926,159.24767780303955,"Detect, Speech, Speech, Speech, Speech","0.050757, 0.451579, 0.451312, 0.449970, 0.452062","32.185, 31.760, 31.811, 31.650, 31.841","500, 54, 54, 54, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5991.2109375,"46.9, 64.3, 58.0, 48.6, 47.7, 49.3, 61.6, 45.5, 36.9, 19.6, 34.4, 42.3, 36.7, 35.1, 22.3, 39.1",16,95.0,2.4386661877394635,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsssd,1.456207257925926,161.08354926109314,"Detect, Speech, Speech, Speech, Detect","0.051103, 0.452188, 0.449873, 0.451608, 0.051436","32.415, 32.237, 32.075, 31.820, 32.537","500, 54, 54, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5943.55859375,"55.1, 69.0, 46.2, 54.8, 47.7, 49.4, 58.9, 60.8, 31.9, 17.0, 46.8, 40.1, 39.4, 36.5, 27.6, 25.7",16,88.9,2.4698840636822195,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsssp,1.4729365863703703,175.5821259021759,"Detect, Speech, Speech, Speech, Predict","0.051484, 0.453405, 0.450306, 0.449063, 0.068680","32.551, 31.865, 32.161, 31.670, 47.335","500, 54, 54, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5897.46875,"41.6, 66.6, 56.7, 46.4, 50.1, 56.2, 55.7, 69.2, 46.8, 21.4, 40.1, 45.2, 38.7, 32.3, 32.9, 19.6",16,93.9,2.4705764774044034,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dssds,1.4536410631851853,161.68073344230652,"Detect, Speech, Speech, Detect, Speech","0.051562, 0.450355, 0.447643, 0.051529, 0.452552","32.619, 31.767, 32.844, 32.594, 31.857","500, 54, 54, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5920.31640625,"51.7, 63.0, 65.4, 57.7, 56.4, 39.8, 68.2, 59.7, 34.7, 23.9, 29.5, 33.0, 29.7, 46.8, 17.4, 25.8",16,88.6,2.464857468553459,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dssdd,1.0550214751111109,161.8073525428772,"Detect, Speech, Speech, Detect, Detect","0.051786, 0.450093, 0.450848, 0.050810, 0.051484","32.735, 32.142, 32.187, 32.207, 32.537","500, 54, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5901.65234375,"42.8, 66.7, 58.7, 47.4, 66.5, 61.1, 67.2, 56.5, 47.0, 22.5, 39.5, 46.0, 22.9, 28.2, 22.1, 33.4",16,81.7,2.5222547110552767,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dssdp,1.0810239434074074,176.67406702041626,"Detect, Speech, Speech, Detect, Predict","0.051686, 0.458929, 0.450138, 0.051581, 0.068690","32.690, 32.250, 31.705, 32.616, 47.412","500, 54, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6227.83203125,"47.6, 76.6, 55.3, 54.8, 67.1, 40.2, 65.8, 66.1, 46.9, 15.9, 44.2, 41.6, 24.5, 52.1, 26.6, 26.3",16,89.7,2.536450373993096,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dssps,1.4724820592592593,175.57929396629333,"Detect, Speech, Speech, Predict, Speech","0.051430, 0.451598, 0.450258, 0.068570, 0.450625","32.552, 31.802, 31.754, 47.298, 32.174","500, 54, 54, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5909.59375,"45.4, 67.0, 63.1, 62.3, 62.4, 43.3, 55.5, 51.2, 43.0, 21.8, 32.5, 30.1, 25.6, 44.0, 33.1, 37.7",16,88.9,2.4887568076477407,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsspd,1.074739007037037,176.1208794116974,"Detect, Speech, Speech, Predict, Detect","0.051316, 0.453241, 0.450085, 0.068954, 0.051143","32.490, 32.017, 31.726, 47.492, 32.395","500, 54, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5905.40234375,"39.7, 77.2, 55.6, 43.6, 56.7, 49.5, 61.3, 55.7, 51.2, 13.1, 42.2, 50.0, 34.5, 41.6, 29.7, 35.5",16,93.8,2.5261719110854504,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsspp,1.0907392926666668,191.59989523887634,"Detect, Speech, Speech, Predict, Predict","0.051976, 0.452719, 0.448560, 0.068655, 0.068830","32.853, 31.874, 31.991, 47.429, 47.452","500, 54, 54, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5893.65234375,"50.5, 78.5, 57.6, 61.8, 60.3, 61.3, 68.8, 73.0, 41.3, 13.7, 39.8, 34.9, 31.9, 31.3, 23.4, 19.2",16,97.6,2.5535341029723995,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsdss,1.4672883368888887,162.0410475730896,"Detect, Speech, Detect, Speech, Speech","0.051407, 0.451965, 0.051724, 0.452940, 0.459252","32.542, 31.853, 32.667, 31.885, 33.094","500, 54, 500, 54, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6073.484375,"47.2, 73.3, 53.9, 62.2, 57.4, 62.3, 58.8, 61.2, 40.2, 16.5, 42.6, 31.8, 30.2, 26.3, 30.2, 25.7",16,88.9,2.4831435853199495,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsdsd,1.058656304074074,163.22308611869812,"Detect, Speech, Detect, Speech, Detect","0.051560, 0.450227, 0.052332, 0.453013, 0.051524","32.713, 32.599, 33.007, 32.306, 32.598","500, 54, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5914.36328125,"50.5, 75.8, 61.2, 57.3, 47.6, 65.1, 58.4, 54.2, 39.0, 14.6, 33.2, 39.8, 43.1, 26.3, 31.4, 35.4",16,75.9,2.513204701120797,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsdsp,1.080798051925926,177.06369042396545,"Detect, Speech, Detect, Speech, Predict","0.051574, 0.453107, 0.051461, 0.455864, 0.068792","32.625, 31.878, 32.560, 32.623, 47.379","500, 54, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6158.26953125,"55.2, 73.8, 57.8, 54.0, 56.4, 65.4, 60.8, 64.1, 36.5, 17.4, 39.7, 42.1, 34.7, 25.3, 30.3, 28.0",16,82.1,2.5036548507462686,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsdds,1.0545906912592593,161.24143147468567,"Detect, Speech, Detect, Detect, Speech","0.051427, 0.451157, 0.051228, 0.051158, 0.449620","32.561, 31.741, 32.430, 32.412, 32.098","500, 54, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,6031.375,"43.9, 69.8, 53.0, 52.0, 41.4, 74.2, 65.1, 65.2, 46.1, 19.7, 41.6, 45.3, 48.1, 15.2, 24.3, 23.7",16,79.5,2.516530069269521,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsddd,0.656785219925926,161.62510299682617,"Detect, Speech, Detect, Detect, Detect","0.051147, 0.451611, 0.051178, 0.051194, 0.051656","32.414, 31.773, 32.401, 32.408, 32.629","500, 54, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5858.09765625,"52.4, 78.3, 56.4, 46.2, 38.5, 77.2, 71.6, 68.0, 39.3, 12.8, 40.9, 49.7, 52.9, 13.9, 19.2, 22.8",16,83.5,2.5517078360552765,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsddp,0.674682706,176.41653537750244,"Detect, Speech, Detect, Detect, Predict","0.050809, 0.452470, 0.051201, 0.051536, 0.068667","32.257, 31.802, 32.410, 32.584, 47.364","500, 54, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5888.34765625,"42.9, 74.3, 58.5, 43.1, 45.9, 58.0, 65.6, 69.6, 51.3, 19.5, 41.0, 54.5, 47.4, 35.0, 29.3, 23.8",16,65.4,2.5449486607142857,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsdps,1.0700321274074074,176.13870787620544,"Detect, Speech, Detect, Predict, Speech","0.051503, 0.450058, 0.050552, 0.068831, 0.449088","32.623, 32.058, 32.059, 47.362, 32.037","500, 54, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5898.33203125,"36.8, 69.7, 60.7, 58.4, 45.8, 51.2, 63.8, 60.8, 53.9, 20.9, 38.4, 36.5, 44.7, 40.2, 27.1, 30.1",16,93.8,2.511373628752887,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsdpd,0.673256461111111,176.95783686637878,"Detect, Speech, Detect, Predict, Detect","0.051538, 0.450125, 0.050835, 0.068827, 0.051931","32.615, 31.845, 32.257, 47.462, 32.780","500, 54, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5930.28125,"34.6, 77.2, 56.1, 51.0, 52.2, 47.9, 62.2, 62.6, 58.9, 17.5, 43.6, 46.4, 41.7, 45.8, 31.0, 31.1",16,86.1,2.5568493111366246,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dsdpp,0.6912505574814813,191.8455469608307,"Detect, Speech, Detect, Predict, Predict","0.051626, 0.450661, 0.051266, 0.068985, 0.068712","32.689, 31.696, 32.454, 47.594, 47.413","500, 54, 500, 500, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5871.015625,"49.1, 80.0, 51.3, 58.6, 54.5, 43.9, 68.4, 73.7, 46.5, 15.0, 50.8, 39.2, 40.6, 50.7, 27.0, 20.7",16,94.9,2.5748447110286325,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dspss,1.4734348597037035,176.4045114517212,"Detect, Speech, Predict, Speech, Speech","0.051199, 0.451652, 0.068682, 0.451599, 0.450302","32.440, 32.279, 47.338, 32.601, 31.746","500, 54, 500, 54, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5932.3125,"44.3, 76.5, 51.1, 52.8, 55.6, 44.9, 50.3, 75.7, 44.5, 11.4, 41.4, 43.4, 32.9, 42.8, 37.5, 12.5",16,98.9,2.479892301038062,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dspsd,1.0760103600000002,176.14673852920532,"Detect, Speech, Predict, Speech, Detect","0.051279, 0.452216, 0.068663, 0.452434, 0.051419","32.488, 31.960, 47.303, 31.855, 32.541","500, 54, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5929.0625,"38.3, 71.4, 61.6, 47.4, 57.7, 49.9, 61.2, 70.8, 53.8, 18.9, 35.8, 49.3, 32.9, 41.6, 30.3, 20.7",16,75.3,2.534823686489607,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dspsp,1.0912904252592595,191.12532472610474,"Detect, Speech, Predict, Speech, Predict","0.051366, 0.450716, 0.068865, 0.451740, 0.068604","32.527, 31.894, 47.542, 31.900, 47.262","500, 54, 500, 54, 500",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5942.453125,"44.8, 69.2, 58.9, 43.8, 62.0, 48.5, 68.1, 76.8, 48.3, 23.1, 38.9, 52.6, 30.2, 43.5, 23.6, 14.6",16,87.5,2.536933572949947,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
1,dspds,1.0749182765185186,176.235271692276,"Detect, Speech, Predict, Detect, Speech","0.051647, 0.451346, 0.068711, 0.051607, 0.451607","32.667, 31.805, 47.300, 32.617, 31.846","500, 54, 500, 500, 54",286720,112640,/home/jyoti/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/jyoti/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,5988.1328125,"49.5, 70.8, 53.6, 54.9, 62.2, 26.8, 55.5, 73.6, 42.4, 20.3, 43.3, 42.7, 29.5, 63.9, 36.7, 17.9",16,82.3,2.547708261245675,15.366962432861328,16,11th Gen Intel(R) Core(TM) i7-11700 @ 2.50GHz,CPU
