Iteration,Combination,Total Processing Time (sec),Total Execution Time (sec),Scripts Executed,Individual Processing Times,Individual Execution Times,Num Files Processed,First Image Pixels,First Audio Samples,Image Source Dir,Audio Source Dir,Peak RAM Usage (MB),Average CPU Usage Per Core,Number of Cores Used,Peak CPU Usage (%),Average CPU Clock (MHz),Total RAM (GB),Total CPU Cores,CPU Model,Device
1,spddd,0.8478822054074074,195.5309636592865,"Speech, Predict, Detect, Detect, Detect","0.610968, 0.074209, 0.053373, 0.055644, 0.053688","42.029, 51.881, 33.407, 34.510, 33.704","54, 500, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8075.140625,"41.0, 34.6, 39.2, 60.3, 56.6, 50.5, 54.1, 62.4, 50.4, 29.9, 32.9, 39.3",12,96.6,3.9760692134442137,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,spddp,0.8418553342962962,214.07032990455627,"Speech, Predict, Detect, Detect, Predict","0.583044, 0.073887, 0.054190, 0.055463, 0.075272","41.473, 51.722, 33.830, 34.429, 52.617","54, 500, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7980.36328125,"36.7, 36.4, 47.6, 65.8, 52.5, 46.9, 58.8, 61.1, 42.6, 24.5, 38.0, 43.5",12,96.7,3.989093146565369,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,spdps,1.408811586888889,221.4004521369934,"Speech, Predict, Detect, Predict, Speech","0.605546, 0.074587, 0.055323, 0.074693, 0.598663","41.641, 52.004, 34.415, 52.083, 41.258","54, 500, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8103.94921875,"27.4, 29.3, 55.3, 42.0, 56.0, 60.8, 68.7, 65.4, 33.2, 47.5, 33.0, 28.6",12,86.9,3.961928844975491,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,spdpd,0.8707579357777778,215.8888373374939,"Speech, Predict, Detect, Predict, Detect","0.610487, 0.074648, 0.055249, 0.074410, 0.055963","42.610, 51.997, 34.401, 52.101, 34.780","54, 500, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,7992.3828125,"42.9, 24.1, 46.2, 53.9, 51.1, 70.1, 55.8, 69.5, 44.1, 37.0, 39.1, 20.8",12,93.4,3.9953150502197117,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,spdpp,0.882345738888889,233.58635997772217,"Speech, Predict, Detect, Predict, Predict","0.601127, 0.074559, 0.057084, 0.075024, 0.074552","41.602, 52.056, 35.290, 52.450, 52.189","54, 500, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8109.4609375,"28.7, 37.0, 56.5, 55.6, 66.8, 52.9, 69.2, 59.3, 34.5, 36.7, 24.6, 38.7",12,100.0,3.9610225029036004,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sppss,1.9645138956296297,231.1470923423767,"Speech, Predict, Predict, Speech, Speech","0.611379, 0.075491, 0.075499, 0.604217, 0.597928","42.923, 52.848, 52.653, 41.577, 41.146","54, 500, 500, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8077.52734375,"33.5, 28.8, 44.8, 47.0, 36.3, 47.9, 59.7, 65.7, 41.7, 40.4, 50.4, 39.7",12,79.7,3.902883729460094,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sppsd,1.414830734074074,224.00715708732605,"Speech, Predict, Predict, Speech, Detect","0.600832, 0.074413, 0.074951, 0.608152, 0.056483","42.421, 51.830, 52.427, 42.289, 35.039","54, 500, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8091.5234375,"30.5, 29.2, 41.8, 68.7, 36.1, 50.2, 63.2, 66.1, 46.1, 19.6, 52.4, 38.2",12,98.5,3.9374300635785646,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sppsp,1.4231012082962964,238.93477058410645,"Speech, Predict, Predict, Speech, Predict","0.593751, 0.074316, 0.074767, 0.605603, 0.074664","41.046, 51.853, 52.450, 41.487, 52.098","54, 500, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8050.20703125,"37.8, 36.8, 48.6, 60.2, 53.6, 46.0, 57.2, 60.0, 41.2, 30.3, 36.4, 44.2",12,98.4,3.9705569988642817,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sppds,1.4187450841481482,223.02951335906982,"Speech, Predict, Predict, Detect, Speech","0.604699, 0.074290, 0.074931, 0.054245, 0.610581","41.544, 51.918, 52.503, 33.886, 43.179","54, 500, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8072.0078125,"38.9, 33.9, 45.6, 56.9, 58.0, 58.6, 57.3, 59.4, 42.8, 31.7, 30.7, 30.5",12,90.2,3.9653859489051095,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sppdd,0.8704901645925927,215.75642657279968,"Speech, Predict, Predict, Detect, Detect","0.608839, 0.074852, 0.075241, 0.054364, 0.057194","41.789, 52.155, 52.542, 33.940, 35.330","54, 500, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8099.234375,"41.6, 41.6, 41.2, 60.7, 33.1, 45.2, 56.1, 54.2, 49.7, 30.9, 57.7, 46.3",12,100.0,4.008312284008797,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sppdp,0.8797156597777778,233.27440905570984,"Speech, Predict, Predict, Detect, Predict","0.598800, 0.074750, 0.074928, 0.056237, 0.075001","41.519, 52.202, 52.344, 34.865, 52.344","54, 500, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8042.2578125,"39.5, 28.6, 51.5, 52.9, 56.1, 47.3, 60.4, 66.6, 40.5, 39.6, 35.8, 44.7",12,95.1,4.003100988084859,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,sppps,1.4399221832592592,240.24088287353516,"Speech, Predict, Predict, Predict, Speech","0.603233, 0.074565, 0.073984, 0.074724, 0.613416","41.581, 52.005, 51.739, 52.251, 42.664","54, 500, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8106.9921875,"33.5, 33.6, 50.5, 63.0, 62.6, 60.1, 62.4, 61.9, 38.9, 27.4, 27.5, 30.3",12,72.1,3.9755497881355937,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,spppd,0.8951107209629631,233.94812297821045,"Speech, Predict, Predict, Predict, Detect","0.613970, 0.074344, 0.075241, 0.074756, 0.056800","42.018, 51.980, 52.351, 52.408, 35.191","54, 500, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8069.2265625,"45.2, 36.8, 52.7, 55.1, 58.2, 57.3, 53.8, 59.4, 38.4, 36.6, 33.8, 34.1",12,100.0,4.012114710144927,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,spppp,0.9003321204444446,250.76704216003418,"Speech, Predict, Predict, Predict, Predict","0.601596, 0.074089, 0.074566, 0.075193, 0.074889","41.851, 51.797, 52.191, 52.502, 52.426","54, 500, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8115.64453125,"40.2, 26.2, 42.7, 55.4, 46.2, 61.0, 57.0, 72.1, 49.2, 36.8, 46.1, 31.4",12,100.0,4.020375067640693,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dssss,2.492605761037037,201.71632719039917,"Detect, Speech, Speech, Speech, Speech","0.054587, 0.611986, 0.612210, 0.606827, 0.606995","34.090, 42.380, 42.101, 41.671, 41.475","500, 54, 54, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8112.578125,"19.7, 32.7, 46.4, 46.0, 48.6, 36.6, 70.4, 60.2, 35.9, 37.6, 33.5, 46.1",12,80.3,3.827558047715054,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsssd,1.9373618577777778,195.1568522453308,"Detect, Speech, Speech, Speech, Detect","0.056525, 0.610464, 0.606881, 0.607699, 0.055793","35.031, 41.957, 41.480, 42.056, 34.633","500, 54, 54, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8091.765625,"25.0, 42.3, 48.9, 57.1, 58.1, 58.9, 65.1, 52.0, 35.1, 27.8, 26.2, 25.7",12,98.4,3.8707122395833333,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsssp,1.9573384042962967,212.92301106452942,"Detect, Speech, Speech, Speech, Predict","0.056392, 0.600430, 0.618067, 0.608089, 0.074360","34.923, 41.550, 42.769, 41.651, 52.031","500, 54, 54, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8090.94140625,"32.6, 35.7, 43.6, 51.2, 46.2, 47.6, 63.1, 55.5, 41.5, 35.5, 39.9, 38.4",12,98.3,3.9068199617956068,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dssds,1.944043200222222,197.45418095588684,"Detect, Speech, Speech, Detect, Speech","0.055294, 0.607590, 0.615758, 0.054878, 0.610523","34.407, 41.880, 42.685, 34.135, 44.346","500, 54, 54, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8082.20703125,"30.2, 36.1, 46.0, 49.5, 42.2, 56.9, 59.5, 56.2, 36.9, 34.6, 41.5, 26.9",12,87.1,3.8757654320987656,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dssdd,1.3677998607407404,187.39399409294128,"Detect, Speech, Speech, Detect, Detect","0.053893, 0.597721, 0.604396, 0.056723, 0.055067","33.637, 41.484, 42.861, 35.136, 34.276","500, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8056.3671875,"36.0, 37.5, 42.7, 55.1, 41.7, 46.6, 57.0, 56.6, 42.9, 31.4, 44.0, 39.0",12,93.4,3.917538642109065,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dssdp,1.3873473388148148,206.4597954750061,"Detect, Speech, Speech, Detect, Predict","0.056900, 0.588359, 0.612617, 0.054611, 0.074861","35.282, 41.127, 43.805, 34.007, 52.239","500, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8103.13671875,"38.0, 40.9, 49.1, 65.4, 45.6, 54.4, 55.5, 52.7, 37.7, 21.3, 41.2, 33.3",12,93.4,3.922700541338583,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dssps,1.9425184245925928,212.05958533287048,"Detect, Speech, Speech, Predict, Speech","0.057045, 0.596449, 0.607798, 0.075005, 0.606222","35.343, 41.119, 41.833, 52.242, 41.523","500, 54, 54, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8161.51953125,"40.5, 26.3, 40.8, 59.6, 46.5, 51.1, 52.9, 67.3, 45.0, 27.5, 39.8, 35.7",12,78.7,3.9086449344838607,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsspd,1.3698810822962961,203.1936547756195,"Detect, Speech, Speech, Predict, Detect","0.056965, 0.583839, 0.599730, 0.074939, 0.054409","35.306, 40.424, 41.278, 52.221, 33.965","500, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8107.8203125,"24.0, 27.9, 40.7, 49.8, 45.7, 45.1, 71.9, 66.7, 46.0, 38.3, 41.7, 42.7",12,85.2,3.9318295,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsspp,1.4027582794814815,220.5062611103058,"Detect, Speech, Speech, Predict, Predict","0.053475, 0.598303, 0.602183, 0.074213, 0.074585","33.541, 41.448, 41.512, 52.024, 51.982","500, 54, 54, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8074.3125,"45.5, 28.9, 42.0, 60.1, 56.0, 56.3, 51.3, 64.4, 47.2, 29.2, 33.3, 33.0",12,90.5,3.9582099477244777,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsdss,1.9156638452592594,193.92331504821777,"Detect, Speech, Detect, Speech, Speech","0.056052, 0.598750, 0.054803, 0.606261, 0.599799","34.895, 41.795, 34.138, 41.842, 41.254","500, 54, 500, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8094.53125,"36.0, 29.1, 50.7, 42.8, 45.8, 43.0, 54.7, 64.6, 33.5, 41.8, 38.3, 41.1",12,95.0,3.8898269566736547,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsdsd,1.374756839037037,187.37787771224976,"Detect, Speech, Detect, Speech, Detect","0.056876, 0.604191, 0.054181, 0.603314, 0.056195","35.186, 41.729, 33.784, 41.807, 34.873","500, 54, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8156.95703125,"37.0, 32.9, 48.2, 49.8, 48.9, 42.5, 58.4, 59.0, 38.1, 36.8, 37.4, 44.2",12,98.4,3.9422012459371616,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsdsp,1.3676766725925926,202.49289226531982,"Detect, Speech, Detect, Speech, Predict","0.057169, 0.577221, 0.053447, 0.605181, 0.074658","35.366, 40.098, 33.349, 41.613, 52.066","500, 54, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8102.8671875,"42.4, 37.2, 44.9, 52.9, 42.5, 56.2, 52.6, 56.2, 43.2, 35.3, 45.3, 31.8",12,100.0,3.9555076137884875,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsdds,1.356640901851852,185.1611943244934,"Detect, Speech, Detect, Detect, Speech","0.053777, 0.600063, 0.053638, 0.056553, 0.592611","33.617, 42.059, 33.488, 35.123, 40.874","500, 54, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8082.62890625,"22.2, 29.9, 33.2, 40.3, 58.7, 34.7, 69.4, 65.5, 52.1, 45.9, 27.2, 51.4",12,93.3,3.919835252192983,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsddd,0.8157300648148148,179.55385756492615,"Detect, Speech, Detect, Detect, Detect","0.056939, 0.592496, 0.052983, 0.056128, 0.057183","35.278, 40.897, 33.150, 34.798, 35.431","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8027.88671875,"38.7, 34.8, 41.7, 56.0, 44.8, 43.1, 57.9, 59.7, 46.9, 32.8, 44.2, 45.4",12,96.8,3.9663538606403015,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsddp,0.8559032605185185,198.96755051612854,"Detect, Speech, Detect, Detect, Predict","0.055353, 0.613158, 0.056790, 0.055943, 0.074660","34.504, 42.407, 35.145, 34.749, 52.164","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8051.234375,"29.4, 34.6, 49.4, 58.2, 47.3, 47.3, 67.5, 61.2, 40.7, 32.1, 42.5, 42.5",12,98.4,3.9825662240381345,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsdps,1.4144259993333335,207.70350861549377,"Detect, Speech, Detect, Predict, Speech","0.056749, 0.609939, 0.057073, 0.074946, 0.615718","35.214, 41.859, 35.326, 52.271, 43.033","500, 54, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8086.04296875,"29.6, 33.2, 38.9, 49.2, 42.8, 58.3, 62.4, 64.0, 48.6, 38.7, 45.4, 30.3",12,85.0,3.9586349478147427,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsdpd,0.8478272435555554,197.21195912361145,"Detect, Speech, Detect, Predict, Detect","0.053578, 0.607905, 0.056203, 0.074201, 0.055941","33.639, 41.947, 34.851, 51.999, 34.776","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8021.48046875,"35.3, 39.1, 41.5, 57.5, 43.2, 54.6, 59.2, 58.7, 48.0, 32.3, 46.1, 35.8",12,95.4,3.988298146240989,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsdpp,0.8405657485925925,214.55743670463562,"Detect, Speech, Detect, Predict, Predict","0.055560, 0.578267, 0.056819, 0.075137, 0.074782","34.629, 40.097, 35.213, 52.225, 52.393","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8070.48828125,"30.6, 34.6, 48.9, 66.1, 52.1, 41.7, 65.2, 63.9, 42.1, 25.6, 38.6, 49.9",12,90.3,3.9993667456556086,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dspss,1.927900111259259,212.34272408485413,"Detect, Speech, Predict, Speech, Speech","0.057170, 0.591537, 0.074872, 0.611580, 0.592741","35.434, 41.392, 52.436, 41.993, 41.088","500, 54, 500, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8150.04296875,"28.9, 32.8, 47.6, 50.5, 47.3, 37.1, 63.7, 60.5, 38.1, 35.8, 39.0, 48.8",12,90.2,3.9159382183908047,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dspsd,1.401847648074074,204.12621808052063,"Detect, Speech, Predict, Speech, Detect","0.053311, 0.608234, 0.074987, 0.608955, 0.056362","33.347, 41.815, 52.214, 41.816, 34.934","500, 54, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8075.109375,"36.0, 27.1, 55.4, 50.6, 67.8, 49.2, 59.0, 67.7, 32.4, 37.6, 20.2, 38.6",12,85.0,3.933877241035857,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dspsp,1.4237115514074075,222.38219738006592,"Detect, Speech, Predict, Speech, Predict","0.054399, 0.615971, 0.074874, 0.603951, 0.074516","34.005, 42.126, 52.103, 42.183, 51.965","500, 54, 500, 54, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8111.01171875,"31.0, 31.0, 43.2, 54.6, 56.1, 48.2, 62.5, 66.5, 45.5, 35.1, 32.8, 40.9",12,77.4,3.960983302836231,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dspds,1.4081907582962963,205.09190821647644,"Detect, Speech, Predict, Detect, Speech","0.053315, 0.612694, 0.074806, 0.055875, 0.611500","33.462, 42.483, 52.254, 34.686, 42.207","500, 54, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8108.42578125,"33.9, 31.9, 49.2, 51.2, 34.3, 48.9, 62.1, 61.9, 37.9, 36.7, 53.3, 39.3",12,86.9,3.9379814998348204,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dspdd,0.8542646622962963,199.75782823562622,"Detect, Speech, Predict, Detect, Detect","0.055331, 0.608823, 0.074697, 0.057088, 0.058326","34.481, 41.932, 52.071, 35.323, 35.949","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8041.484375,"32.4, 32.1, 44.5, 47.4, 39.4, 44.9, 65.1, 63.2, 45.2, 43.2, 51.2, 45.5",12,95.2,3.9853897931502207,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dspdp,0.8532980051111111,216.31342005729675,"Detect, Speech, Predict, Detect, Predict","0.056613, 0.590374, 0.075158, 0.056843, 0.074309","35.171, 41.468, 52.433, 35.224, 52.018","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8088.5703125,"36.0, 32.5, 39.4, 65.9, 45.5, 53.7, 59.5, 65.0, 50.9, 25.1, 45.3, 37.1",12,98.3,4.002145285087719,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dspps,1.4310906133333334,223.221097946167,"Detect, Speech, Predict, Predict, Speech","0.055914, 0.613545, 0.074554, 0.074819, 0.612258","34.868, 42.033, 52.153, 51.980, 42.188","500, 54, 500, 500, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8070.79296875,"39.5, 28.9, 46.9, 43.6, 46.1, 66.9, 55.7, 66.5, 42.0, 46.4, 42.4, 22.4",12,96.8,3.9797180188392587,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsppd,0.8493781240740741,212.9903166294098,"Detect, Speech, Predict, Predict, Detect","0.054440, 0.591170, 0.073859, 0.074698, 0.055211","34.001, 40.853, 51.542, 52.247, 34.347","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8080.73828125,"34.7, 41.6, 48.6, 56.9, 58.6, 45.5, 61.6, 55.6, 42.0, 34.8, 32.4, 45.6",12,84.1,4.003023695928753,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,dsppp,0.8545307445185184,231.51121425628662,"Detect, Speech, Predict, Predict, Predict","0.055677, 0.574120, 0.075232, 0.075095, 0.074406","34.720, 40.044, 52.296, 52.330, 52.122","500, 54, 500, 500, 500",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8022.78515625,"36.7, 36.2, 46.1, 55.2, 54.7, 48.2, 60.5, 61.2, 45.2, 36.7, 37.0, 44.0",12,90.2,4.003701449912127,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
1,ddsss,1.9475314446666667,195.18893694877625,"Detect, Detect, Speech, Speech, Speech","0.054948, 0.055448, 0.613901, 0.608783, 0.614451","34.242, 34.441, 42.027, 41.908, 42.570","500, 500, 54, 54, 54",286720,55680,/home/iiit-delhi/Desktop/heterogeneous_edge/datasets/coco/images/val2017,/home/iiit-delhi/Desktop/heterogeneous_edge/test-clean/LibriSpeech/test-clean/1580/141083,8090.8203125,"37.0, 28.3, 53.7, 45.8, 54.5, 49.0, 55.6, 64.1, 30.8, 39.5, 29.4, 35.6",12,96.8,3.881937847222223,30.74622344970703,12,AMD Ryzen 5 5600GT with Radeon Graphics,CPU
