request_id,request_type,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency
11720,s,0.023128,0.016150,0.022000,17.418213,61.278351
11721,s,0.023128,0.011500,0.020000,25.680420,54.628351
11722,ds,0.002343,0.009600,0.018500,33.923340,30.442513
11723,ps,0.002840,0.006000,0.018500,53.389160,27.339786
11724,pps,0.002854,0.003700,0.022000,77.433594,28.554053
11725,d,0.002385,0.013100,0.022000,7.337891,37.485393
11726,s,0.023128,0.005100,0.019200,15.304688,47.428351
11727,ss,0.018821,0.004700,0.021500,23.093750,45.020769
11728,pss,0.002833,0.005950,0.019200,42.484375,27.982709
11729,s,0.023128,0.080450,0.018500,55.060547,122.078351
11730,d,0.002385,0.081650,0.020000,22.936768,104.035393
11731,d,0.002385,0.004900,0.022000,31.601562,29.285393
11732,p,0.003780,0.061150,0.019200,50.861328,84.129849
11733,d,0.002385,0.003950,0.021500,63.389160,27.835393
11734,sd,0.018668,0.013500,0.021500,71.316650,53.667773
11735,s,0.023128,0.008400,0.022000,23.337891,53.528351
11736,ds,0.002343,0.029150,0.020000,32.663330,51.492513
11737,s,0.023128,0.018600,0.022000,40.502441,63.728351
11738,ps,0.002840,0.005400,0.020000,59.801758,28.239786
11739,sps,0.018360,0.004150,0.019200,72.447754,41.710251
11740,s,0.023128,0.010150,0.018500,13.713623,51.778351
