request_id,request_type,computation_delay,propagation_delay,transmission_delay,queueing_delay,total_latency
12547,ps,0.002840,0.008400,0.018500,70.539551,29.739786
12548,p,0.003780,0.005700,0.020000,103.975098,29.479849
12549,spps,0.018353,0.011900,0.019200,125.694092,49.452865
12550,d,0.002385,0.011950,0.018500,16.576172,32.835393
12551,p,0.003780,0.084000,0.022000,37.617676,109.779849
12552,p,0.003780,0.014350,0.020000,63.803467,38.129849
12553,pp,0.002838,0.005750,0.022000,98.533936,30.588325
12554,dp,0.002464,0.006100,0.022000,121.040283,30.564344
12555,s,0.023128,0.007900,0.020000,29.504639,51.028351
12556,ss,0.018821,0.030300,0.018500,38.866211,67.620769
12557,pss,0.002833,0.013850,0.021500,63.063477,38.182709
12558,dp,0.002464,0.016350,0.022000,85.086182,40.814344
12559,pd,0.002977,0.021000,0.020000,113.380127,43.977001
12560,s,0.023128,0.015450,0.020000,18.892822,58.578351
12561,ps,0.002840,0.047850,0.019200,53.959717,69.889786
12562,dps,0.002445,0.038050,0.021500,76.833496,61.994936
12563,pdp,0.002932,0.013050,0.021500,103.708984,37.481683
12564,spd,0.018317,0.009600,0.019200,125.421875,47.117325
12565,s,0.023128,0.006100,0.022000,33.473389,51.228351
12566,ss,0.018821,0.010800,0.021500,50.077637,51.120769
12567,pss,0.002833,0.006450,0.018500,77.938232,27.782709
12568,sps,0.018360,0.035450,0.021500,99.794189,75.310251
12569,ps,0.002840,0.013450,0.022000,125.968506,38.289786
12570,s,0.023128,0.071250,0.020000,23.456055,114.378351
12571,p,0.003780,0.025050,0.021500,49.916016,50.329849
12572,dp,0.002464,0.012800,0.019200,73.939941,34.464344
12573,pd,0.002977,0.005750,0.020000,100.912354,28.727001
12574,p,0.003780,0.009200,0.020000,134.374756,32.979849
12575,s,0.023128,0.011950,0.020000,31.509521,55.078351
12576,ps,0.002840,0.013250,0.020000,65.647461,36.089786
12577,sp,0.018754,0.011400,0.022000,89.286865,52.153690
12578,ps,0.002840,0.011200,0.021500,118.125488,35.539786
12579,pp,0.002838,0.007150,0.019200,152.188477,29.188325
12580,p,0.003780,0.008700,0.019200,43.085938,31.679849
12581,dp,0.002464,0.006500,0.018500,66.365234,27.464344
12582,dd,0.002426,0.019000,0.020000,83.791016,41.425915
12583,p,0.003780,0.004050,0.019200,105.630859,27.029849
12584,p,0.003780,0.017600,0.020000,135.228760,41.379849
12590,s,0.023128,0.006200,0.020000,29.744385,49.328351
12591,ss,0.018821,0.011250,0.020000,44.498779,50.070769
12592,dss,0.002842,0.010000,0.019200,60.333984,32.041615
12593,sdss,0.018223,0.011150,0.021500,75.237549,50.872624
12594,pss,0.002833,0.014050,0.018500,102.333008,35.382709
12585,s,0.023128,0.009100,0.019200,31.048584,51.428351
12586,ss,0.018821,0.007800,0.018500,51.998291,45.120769
12587,pss,0.002833,0.006450,0.018500,78.197754,27.782709
12588,sp,0.018754,0.014800,0.020000,100.105713,53.553690
12589,ss,0.018821,0.008250,0.020000,114.980225,47.070769
12595,d,0.002385,0.014450,0.018500,27.180176,35.335393
12596,dd,0.002426,0.015500,0.018500,42.210938,36.425915
12597,sdd,0.018511,0.017600,0.021500,51.912354,57.610933
12598,psd,0.003139,0.016050,0.018500,77.700928,37.688792
12599,dps,0.002445,0.016750,0.020000,100.244385,39.194936
12600,d,0.002385,0.013350,0.019200,16.412354,34.935393
12601,dd,0.002426,0.007900,0.022000,31.520020,32.325915
12602,sdd,0.018511,0.017650,0.021500,46.531250,57.660933
12603,ps,0.002840,0.011100,0.018500,73.040527,32.439786
12604,p,0.003780,0.008100,0.019200,106.680908,31.079849
12605,d,0.002385,0.010950,0.019200,16.074463,32.535393
12606,dd,0.002426,0.018950,0.019200,31.971436,40.575915
12607,pd,0.002977,0.007100,0.019200,62.697754,29.277001
12608,dp,0.002464,0.020650,0.018500,86.594971,41.614344
12609,pdpdd,0.002587,0.023650,0.018500,108.085205,44.737305
12610,s,0.023128,0.020700,0.019200,30.200439,63.028351
12611,ds,0.002343,0.008800,0.020000,45.639160,31.142513
12612,pds,0.003022,0.020000,0.018500,75.946533,41.521933
12613,dpds,0.002826,0.024550,0.022000,93.042480,49.375574
12614,dp,0.002464,0.006950,0.022000,108.516846,31.414344
12615,s,0.023128,0.004250,0.018500,22.796143,45.878351
12616,d,0.002385,0.013650,0.020000,37.052490,36.035393
12617,dd,0.002426,0.014000,0.019200,52.305420,35.625915
12618,ddd,0.002493,0.012750,0.021500,67.906738,36.743417
12619,sdd,0.018511,0.014900,0.021500,84.137695,54.910933
12620,d,0.002385,0.012000,0.019200,29.919189,33.585393
12621,sd,0.018668,0.011000,0.020000,44.546631,49.667773
12622,ssd,0.018735,0.007500,0.019200,59.566162,45.434503
12623,sss,0.019288,0.014450,0.019200,74.213379,52.938093
12624,p,0.003780,0.004500,0.022000,95.020508,30.279849
12625,s,0.023128,0.047850,0.018500,29.871826,89.478351
12626,ps,0.002840,0.012800,0.019200,55.951660,34.839786
12627,pps,0.002854,0.011250,0.018500,90.429932,32.604053
12628,dps,0.002445,0.009850,0.022000,114.233887,34.294936
12629,dd,0.002426,0.013650,0.019200,129.474854,35.275915
12630,d,0.002385,0.004850,0.022000,23.793945,29.235393
12631,pd,0.002977,0.011200,0.020000,52.237305,34.177001
12632,dp,0.002464,0.010650,0.020000,75.280518,33.114344
12633,pd,0.002977,0.012800,0.020000,102.761475,35.777001
12634,dpdd,0.002641,0.025250,0.018500,125.023438,46.390967
12640,s,0.023128,0.009400,0.018500,30.918701,51.028351
12641,ps,0.002840,0.042650,0.022000,59.136230,67.489786
12642,pp,0.002838,0.007500,0.021500,92.777832,31.838325
12643,dpp,0.002514,0.011150,0.020000,114.549072,33.664416
12644,sdpps,0.016440,0.014900,0.019200,129.292236,50.539628
12635,d,0.002385,0.020600,0.021500,30.208496,44.485393
12636,pd,0.002977,0.003700,0.021500,58.319092,28.177001
12637,d,0.002385,0.009500,0.018500,74.634033,30.385393
12638,pd,0.002977,0.004350,0.021500,97.129883,28.827001
12639,s,0.023128,0.011700,0.019200,115.790283,54.028351
12645,d,0.002385,0.014750,0.022000,30.728760,39.135393
12646,sd,0.018668,0.012800,0.021500,46.823975,52.967773
12647,dsd,0.002613,0.017350,0.019200,62.289062,39.162551
12648,pds,0.003022,0.016950,0.021500,89.373779,41.471933
12649,pp,0.002838,0.035000,0.020000,123.448486,57.838325
12650,d,0.002385,0.007100,0.020000,19.289062,29.485393
12651,sd,0.018668,0.008400,0.021500,34.306885,48.567773
12652,ps,0.002840,0.006200,0.018500,60.737305,27.539786
12653,p,0.003780,0.008550,0.020000,94.220459,32.329849
12654,pps,0.002854,0.020850,0.018500,127.678467,42.204053
12655,p,0.003780,0.011100,0.021500,24.810059,36.379849
12656,sp,0.018754,0.011550,0.018500,46.935303,48.803690
12657,psp,0.002926,0.024000,0.018500,67.745361,45.425658
12658,ds,0.002343,0.006200,0.018500,90.408691,27.042513
12659,pd,0.002977,0.011750,0.018500,117.133789,33.227001
12665,s,0.023128,0.011300,0.018500,23.650146,52.928351
12666,ss,0.018821,0.003800,0.022000,44.628174,44.620769
12667,pss,0.002833,0.018800,0.021500,71.252930,43.132709
12668,dps,0.002445,0.010100,0.019200,93.618896,31.744936
12669,ddp,0.002502,0.011500,0.022000,109.219482,36.001712
12660,d,0.002385,0.003700,0.022000,28.932617,28.085393
12661,sd,0.018668,0.054550,0.021500,43.694580,94.717773
12662,ss,0.018821,0.006600,0.021500,58.238770,46.920769
12663,dss,0.002842,0.009000,0.019200,73.035645,31.041615
12664,ddssd,0.002318,0.063450,0.022000,88.035400,87.767509
12670,d,0.002385,0.012550,0.021500,17.394775,36.435393
12671,dd,0.002426,0.020100,0.021500,32.599121,44.025915
12672,sdd,0.018511,0.017050,0.021500,47.377441,57.060933
12673,psd,0.003139,0.003700,0.018500,73.603271,25.338792
12674,sps,0.018360,0.007500,0.022000,97.347900,47.860251
12675,d,0.002385,0.047850,0.022000,29.958496,72.235393
12676,dd,0.002426,0.007300,0.021500,45.157471,31.225915
12677,pdd,0.003045,0.010200,0.022000,71.500488,35.244804
12678,spd,0.018317,0.020700,0.021500,93.187500,60.517325
12679,ds,0.002343,0.013000,0.021500,108.017090,36.842513
12680,d,0.002385,0.007100,0.022000,29.360107,31.485393
12681,pd,0.002977,0.017750,0.020000,56.833740,40.727001
12682,d,0.002385,0.004950,0.022000,73.536621,29.335393
12683,sdp,0.018492,0.017350,0.022000,91.192139,57.841971
12684,ps,0.002840,0.009900,0.022000,117.948242,34.739786
12685,d,0.002385,0.017850,0.019200,30.373779,39.435393
12686,pd,0.002977,0.007150,0.018500,63.244629,28.627001
12687,dp,0.002464,0.012950,0.019200,85.117920,34.614344
12688,dd,0.002426,0.016400,0.019200,100.572021,38.025915
12689,dddpd,0.002621,0.018750,0.018500,115.883545,39.871238
12695,d,0.002385,0.009150,0.019200,29.642578,30.735393
12696,pd,0.002977,0.012450,0.019200,56.659424,34.627001
12697,sp,0.018754,0.005400,0.020000,78.873291,44.153690
12698,psp,0.002926,0.023000,0.018500,105.769043,44.425658
12699,dp,0.002464,0.011600,0.020000,128.221924,34.064344
12690,d,0.002385,0.014350,0.020000,29.354736,36.735393
12691,dd,0.002426,0.011050,0.020000,44.812744,33.475915
12692,pd,0.002977,0.015250,0.022000,71.285889,40.227001
12693,dp,0.002464,0.017500,0.022000,93.235840,41.964344
12694,ddp,0.002502,0.007750,0.021500,108.200684,31.751712
12700,s,0.023128,0.031850,0.020000,28.612305,74.978351
12701,ds,0.002343,0.013850,0.021500,43.289795,37.692513
12702,pds,0.003022,0.012350,0.021500,72.735596,36.871933
12703,dps,0.002445,0.015250,0.019200,95.521729,36.894936
12704,s,0.023128,0.004550,0.020000,105.006348,47.678351
12710,p,0.003780,0.008350,0.021500,41.599609,33.629849
12711,pp,0.002838,0.010800,0.021500,75.075195,35.138325
12712,d,0.002385,0.004750,0.018500,91.640869,25.635393
12713,dp,0.002464,0.007100,0.019200,106.763184,28.764344
