episode,step,reward
235,2,0.126867
235,3,0.027873
235,4,0.121098
235,5,0.125305
235,6,0.163360
235,7,0.128082
235,8,0.128607
235,9,0.118765
235,10,0.101402
235,11,0.155832
235,12,0.060682
235,13,0.015166
235,14,0.166717
235,15,0.216356
236,1,0.164637
236,2,0.109046
236,3,0.151762
236,4,0.126769
236,5,0.106530
236,6,0.164637
236,7,0.193430
236,8,0.101876
236,9,0.097611
236,10,0.197676
236,11,0.072631
236,12,0.080302
236,13,0.173061
236,14,0.082292
236,15,0.019729
237,1,0.155832
237,2,0.151639
237,3,0.108283
237,4,0.127717
237,5,0.152800
237,6,0.160417
237,7,0.094860
237,8,0.107936
237,9,0.013408
237,10,0.074603
237,11,0.164637
237,12,0.147134
237,13,0.116138
237,14,0.164047
237,15,0.112817
238,1,0.164637
238,2,0.125654
238,3,0.140657
238,4,0.116963
238,5,0.021318
238,6,0.074782
238,7,0.153477
238,8,0.090544
238,9,0.163377
238,10,0.156363
238,11,0.164637
238,12,0.147134
238,13,0.151361
238,14,0.121880
238,15,0.118361
239,1,0.155832
239,2,0.151639
239,3,0.017813
239,4,0.058118
239,5,0.109329
239,6,0.017813
239,7,0.102391
239,8,0.028356
239,9,0.136563
239,10,0.121746
239,11,0.102929
239,12,0.132175
239,13,0.150310
239,14,0.132965
239,15,0.117547
240,1,0.155832
240,2,0.103986
240,3,0.029191
240,4,0.149006
240,5,0.138464
240,6,0.007528
240,7,0.155832
240,8,0.114058
240,9,0.095901
240,10,0.123065
240,11,0.164637
240,12,0.084407
240,13,0.127220
240,14,0.139219
240,15,0.048240
241,1,0.056789
241,2,0.127109
241,3,0.141544
241,4,0.123567
241,5,0.143943
241,6,0.072631
241,7,0.119044
241,8,0.171617
241,9,0.149917
241,10,0.145594
241,11,0.133388
241,12,0.031838
241,13,0.130242
241,14,0.098462
241,15,0.124885
242,1,0.099043
242,2,0.092071
242,3,0.142820
242,4,0.125208
242,5,0.117547
242,6,0.164637
242,7,0.043539
242,8,0.125654
242,9,0.068154
242,10,0.065874
242,11,0.007528
242,12,0.164637
242,13,0.014025
242,14,0.151815
242,15,0.127723
243,1,0.140658
243,2,0.093444
243,3,0.091601
243,4,0.130652
243,5,0.124604
243,6,0.064956
243,7,0.014025
243,8,0.158042
243,9,0.175861
243,10,0.148366
243,11,0.173854
243,12,0.067807
243,13,0.148012
243,14,0.149890
243,15,0.122838
244,1,0.140018
244,2,0.031991
244,3,0.130283
244,4,0.132246
244,5,0.128239
244,6,0.155832
244,7,0.128236
244,8,0.135746
244,9,0.140043
244,10,0.060682
244,11,0.098404
244,12,0.150745
244,13,0.151815
244,14,0.159890
244,15,0.157676
245,1,0.163360
245,2,0.073758
245,3,0.131473
245,4,0.146095
245,5,0.119524
245,6,0.092595
245,7,0.140924
245,8,0.076197
245,9,0.117225
245,10,0.118041
245,11,0.099043
245,12,0.056789
245,13,0.101253
245,14,0.126793
245,15,0.125278
246,1,0.083229
246,2,0.133542
246,3,0.137381
246,4,0.131081
246,5,0.054256
246,6,0.144889
246,7,0.086631
246,8,0.089541
246,9,0.127364
246,10,0.069492
246,11,0.098404
246,12,0.051465
246,13,0.186225
246,14,0.045197
246,15,0.166072
247,1,0.164637
247,2,0.030625
247,3,0.067807
247,4,0.081757
247,5,0.119238
247,6,0.099043
247,7,0.146233
247,8,0.147820
247,9,0.151422
247,10,0.126290
247,11,0.133388
247,12,0.120999
247,13,0.126470
247,14,0.118803
247,15,0.056140
248,1,0.007528
248,2,0.014025
248,3,0.155832
248,4,0.115253
248,5,0.149980
248,6,0.164637
248,7,0.136474
248,8,0.147489
248,9,0.151124
248,10,0.147960
248,11,0.104469
248,12,0.142316
248,13,0.055231
248,14,0.151103
248,15,0.123646
249,1,0.088806
249,2,0.122727
249,3,0.074488
249,4,0.000000
249,5,0.141596
249,6,0.133388
249,7,0.149677
249,8,0.123377
249,9,0.101624
249,10,0.140021
249,11,0.140018
249,12,0.017813
249,13,0.028356
249,14,0.129071
249,15,0.054996
250,1,0.092595
250,2,0.130864
250,3,0.020119
250,4,0.135686
250,5,0.119013
250,6,0.098404
250,7,0.127109
250,8,0.124188
250,9,0.048253
250,10,0.108667
250,11,0.155832
250,12,0.128236
250,13,0.153560
250,14,0.140043
250,15,0.110980
251,1,0.164637
251,2,0.093794
251,3,0.095042
251,4,0.148707
251,5,0.096351
251,6,0.155832
251,7,0.031838
251,8,0.056871
251,9,0.150548
251,10,0.143590
251,11,0.164637
251,12,0.053782
251,13,0.148012
251,14,0.139025
251,15,0.122838
252,1,0.169635
252,2,0.147587
252,3,0.014025
252,4,0.084068
252,5,0.164047
252,6,0.173854
252,7,0.125654
252,8,0.126632
252,9,0.118291
252,10,0.119703
252,11,0.204974
252,12,0.208005
252,13,0.127311
252,14,0.119286
252,15,0.116872
253,1,0.155832
253,2,0.109847
253,3,0.138799
253,4,0.089051
253,5,0.138047
253,6,0.164637
253,7,0.147134
253,8,0.147987
253,9,0.124138
253,10,0.062559
253,11,0.155832
253,12,0.151639
253,13,0.058118
253,14,0.193195
253,15,0.144013
254,1,0.164637
254,2,0.114976
254,3,0.149024
254,4,0.122487
254,5,0.118913
254,6,0.051465
254,7,0.101155
254,8,0.086811
254,9,0.178520
254,10,0.091902
254,11,0.133388
254,12,0.100651
254,13,0.069795
254,14,0.165107
254,15,0.056675
255,1,0.133388
255,2,0.124336
255,3,0.127096
255,4,0.120510
255,5,0.119179
255,6,0.133388
255,7,0.124336
255,8,0.127096
255,9,0.114973
255,10,0.140375
255,11,0.057488
255,12,0.090898
255,13,0.192785
255,14,0.093794
255,15,0.047196
256,1,0.133388
256,2,0.130242
256,3,0.124618
256,4,0.123993
256,5,0.052724
256,6,0.164637
256,7,0.125654
256,8,0.074905
256,9,0.092227
256,10,0.120180
256,11,0.164637
256,12,0.036839
256,13,0.129397
256,14,0.067265
256,15,0.128321
257,1,0.164637
257,2,0.085620
257,3,0.086419
257,4,0.057127
257,5,0.051465
257,6,0.204974
257,7,0.058152
257,8,0.087936
257,9,0.131992
257,10,0.125792
257,11,0.153477
257,12,0.128236
257,13,0.122520
257,14,0.081537
257,15,0.090908
258,1,0.155832
258,2,0.128236
258,3,0.126418
258,4,0.117712
258,5,0.118996
258,6,0.106620
258,7,0.126899
258,8,0.137106
258,9,0.118855
258,10,0.115765
258,11,0.148185
258,12,0.073758
258,13,0.092134
258,14,0.100017
258,15,0.113252
259,1,0.155832
259,2,0.093257
259,3,0.148482
259,4,0.125520
259,5,0.120137
259,6,0.118170
259,7,0.133842
259,8,0.038037
259,9,0.142144
259,10,0.136346
259,11,0.140018
259,12,0.132568
259,13,0.130724
259,14,0.166163
259,15,0.163539
260,1,0.122390
260,2,0.164277
260,3,0.151361
260,4,0.143164
260,5,0.110805
260,6,0.160417
260,7,0.060757
260,8,0.145731
260,9,0.145402
260,10,0.043539
260,11,0.164637
260,12,0.093794
260,13,0.159898
260,14,0.122230
260,15,0.121533
261,1,0.133388
261,2,0.058233
261,3,0.017813
261,4,0.126936
261,5,0.122686
261,6,0.134362
261,7,0.027873
261,8,0.123001
261,9,0.172591
261,10,0.084075
261,11,0.164637
261,12,0.147134
261,13,0.173495
261,14,0.106920
261,15,0.078453
262,1,0.112147
262,2,0.057488
262,3,0.143536
262,4,0.147134
262,5,0.122043
262,6,0.099043
262,7,0.150453
262,8,0.147366
262,9,0.116138
262,10,0.155796
262,11,0.164637
262,12,0.151815
262,13,0.159890
262,14,0.122179
262,15,0.137586
263,1,0.060682
263,2,0.164637
263,3,0.151815
263,4,0.033806
263,5,0.127835
263,6,0.164637
263,7,0.147134
263,8,0.122043
263,9,0.123023
263,10,0.117454
263,11,0.009217
263,12,0.098404
263,13,0.157195
263,14,0.151237
263,15,0.086789
264,1,0.098404
264,2,0.107294
264,3,0.033806
264,4,0.150343
264,5,0.073085
264,6,0.164637
264,7,0.041615
264,8,0.034321
264,9,0.128211
264,10,0.054751
264,11,0.133388
264,12,0.140459
264,13,0.132822
264,14,0.122520
264,15,0.092241
265,1,0.056789
265,2,0.160417
265,3,0.089685
265,4,0.058473
265,5,0.148571
265,6,0.099043
265,7,0.092071
265,8,0.085415
265,9,0.140910
265,10,0.089938
265,11,0.155832
265,12,0.128236
265,13,0.132572
265,14,0.136222
265,15,0.117979
266,1,0.133388
266,2,0.124336
266,3,0.127096
266,4,0.119980
266,5,0.140471
266,6,0.133388
266,7,0.140459
266,8,0.123377
266,9,0.115581
266,10,0.117919
266,11,0.118170
266,12,0.147795
266,13,0.111775
266,14,0.125184
266,15,0.128776
267,1,0.164637
267,2,0.125654
267,3,0.089694
267,4,0.104385
267,5,0.051584
267,6,0.098404
267,7,0.150745
267,8,0.131033
267,9,0.050027
267,10,0.120853
267,11,0.147546
267,12,0.082834
267,13,0.134557
267,14,0.104482
267,15,0.000000
268,1,0.057429
268,2,0.058382
268,3,0.164963
268,4,0.115913
268,5,0.147358
268,6,0.164637
268,7,0.147134
268,8,0.147987
268,9,0.089131
268,10,0.123320
268,11,0.056789
268,12,0.165823
268,13,0.059060
268,14,0.146899
268,15,0.114238
269,1,0.133388
269,2,0.095849
269,3,0.123251
269,4,0.088275
269,5,0.147987
269,6,0.107149
269,7,0.084407
269,8,0.123997
269,9,0.122657
269,10,0.149125
269,11,0.133388
269,12,0.147313
269,13,0.123251
269,14,0.145402
269,15,0.106554
270,1,0.155832
270,2,0.128236
270,3,0.065151
270,4,0.118006
270,5,0.034321
270,6,0.057429
270,7,0.158042
270,8,0.151523
270,9,0.151618
270,10,0.122111
270,11,0.155832
270,12,0.135059
270,13,0.164871
270,14,0.133412
270,15,0.048091
271,1,0.164637
271,2,0.151815
271,3,0.007528
271,4,0.056409
271,5,0.125347
271,6,0.092595
271,7,0.140153
271,8,0.133420
271,9,0.077074
271,10,0.072251
271,11,0.137177
271,12,0.075057
271,13,0.130719
271,14,0.126060
271,15,0.115698
272,1,0.165226
272,2,0.124336
272,3,0.084639
272,4,0.105098
272,5,0.079406
272,6,0.092595
272,7,0.024084
272,8,0.132219
272,9,0.125382
272,10,0.121490
272,11,0.164637
272,12,0.125654
272,13,0.123910
272,14,0.116610
272,15,0.116847
273,1,0.155832
273,2,0.128236
273,3,0.126418
273,4,0.119907
273,5,0.122041
273,6,0.167831
273,7,0.151222
273,8,0.149546
273,9,0.054737
273,10,0.104290
273,11,0.133388
273,12,0.124336
273,13,0.056675
273,14,0.044066
273,15,0.124669
274,1,0.164637
274,2,0.139679
274,3,0.122486
274,4,0.058462
274,5,0.117583
274,6,0.140658
274,7,0.150233
274,8,0.099485
274,9,0.129799
274,10,0.120792
274,11,0.106571
274,12,0.150453
274,13,0.147366
274,14,0.146904
274,15,0.142332
275,1,0.007528
275,2,0.164637
275,3,0.151815
275,4,0.168469
275,5,0.148168
275,6,0.107149
275,7,0.090445
275,8,0.141862
275,9,0.051465
275,10,0.151504
275,11,0.164637
275,12,0.151815
275,13,0.149062
275,14,0.126200
275,15,0.055286
276,1,0.155832
276,2,0.151596
276,3,0.129799
276,4,0.141065
276,5,0.120193
276,6,0.104469
276,7,0.159579
276,8,0.124654
276,9,0.110159
276,10,0.104370
276,11,0.133388
276,12,0.057794
276,13,0.126754
276,14,0.015379
276,15,0.127837
277,1,0.105931
277,2,0.165823
277,3,0.147682
277,4,0.146904
277,5,0.146904
277,6,0.155832
277,7,0.151596
277,8,0.165222
277,9,0.075252
277,10,0.119381
277,11,0.107149
277,12,0.106696
277,13,0.124239
277,14,0.117918
277,15,0.106198
278,1,0.105931
278,2,0.198488
278,3,0.142224
278,4,0.120221
278,5,0.117547
278,6,0.064317
278,7,0.157195
278,8,0.128754
278,9,0.017199
278,10,0.088634
278,11,0.164637
278,12,0.147134
278,13,0.146904
278,14,0.069974
278,15,0.018392
279,1,0.133388
279,2,0.140459
279,3,0.022053
279,4,0.144862
279,5,0.057127
279,6,0.118170
279,7,0.134984
279,8,0.058473
279,9,0.154109
279,10,0.143097
279,11,0.133388
279,12,0.124336
279,13,0.128638
279,14,0.125407
279,15,0.127960
280,1,0.155832
280,2,0.151639
280,3,0.136571
280,4,0.129129
280,5,0.128550
280,6,0.155832
280,7,0.066088
280,8,0.150548
280,9,0.053531
280,10,0.160734
280,11,0.133388
280,12,0.120182
280,13,0.058246
280,14,0.052479
280,15,0.136651
281,1,0.133388
281,2,0.130242
281,3,0.175714
281,4,0.119260
281,5,0.122542
281,6,0.164637
281,7,0.109046
281,8,0.123005
281,9,0.012811
281,10,0.137796
281,11,0.106571
281,12,0.134515
281,13,0.135228
281,14,0.130979
281,15,0.120600
282,1,0.164637
282,2,0.093794
282,3,0.094339
282,4,0.148236
282,5,0.162624
282,6,0.028049
282,7,0.064902
282,8,0.141556
282,9,0.151414
282,10,0.015166
282,11,0.164637
282,12,0.085620
282,13,0.144823
282,14,0.119341
282,15,0.102899
283,1,0.133388
283,2,0.140459
283,3,0.177671
283,4,0.014178
283,5,0.151136
283,6,0.155832
283,7,0.068502
283,8,0.149681
283,9,0.143213
283,10,0.123350
283,11,0.155832
283,12,0.128236
283,13,0.122520
283,14,0.049142
283,15,0.121926
284,1,0.155832
284,2,0.151639
284,3,0.147915
284,4,0.151021
284,5,0.143861
284,6,0.164637
284,7,0.151815
284,8,0.145537
284,9,0.116337
284,10,0.115204
284,11,0.163360
284,12,0.198488
284,13,0.012811
284,14,0.148482
284,15,0.162344
285,1,0.155832
285,2,0.159405
285,3,0.151097
285,4,0.144879
285,5,0.048746
285,6,0.133388
285,7,0.090071
285,8,0.130367
285,9,0.078529
285,10,0.119586
285,11,0.167831
285,12,0.089552
285,13,0.148347
285,14,0.213461
285,15,0.067987
286,1,0.058607
286,2,0.164943
286,3,0.146139
286,4,0.145601
286,5,0.146896
286,6,0.133388
286,7,0.052479
286,8,0.124432
286,9,0.127716
286,10,0.116676
286,11,0.099043
286,12,0.150233
286,13,0.129280
286,14,0.126988
286,15,0.116963
287,1,0.155832
287,2,0.051465
287,3,0.151639
287,4,0.140056
287,5,0.126632
287,6,0.133388
287,7,0.124336
287,8,0.128638
287,9,0.119272
287,10,0.127606
287,11,0.155832
287,12,0.159123
287,13,0.054996
287,14,0.016666
287,15,0.125006
288,1,0.133388
288,2,0.130242
288,3,0.126572
288,4,0.119260
288,5,0.112435
288,6,0.155832
288,7,0.151639
288,8,0.043538
288,9,0.146749
288,10,0.151596
288,11,0.134362
288,12,0.086105
288,13,0.058358
288,14,0.118683
288,15,0.117663
289,1,0.133388
289,2,0.130242
289,3,0.126572
289,4,0.137147
289,5,0.000000
289,6,0.151202
289,7,0.163087
289,8,0.056001
289,9,0.129647
289,10,0.118298
289,11,0.083229
289,12,0.058607
289,13,0.136885
289,14,0.136610
289,15,0.069895
290,1,0.057488
290,2,0.164731
290,3,0.071596
290,4,0.147959
290,5,0.150478
290,6,0.118170
290,7,0.055685
290,8,0.164277
290,9,0.122043
290,10,0.110329
290,11,0.133388
290,12,0.072257
290,13,0.126936
290,14,0.067504
290,15,0.089791
291,1,0.155832
291,2,0.036386
291,3,0.101920
291,4,0.133457
291,5,0.117763
291,6,0.163360
291,7,0.128236
291,8,0.122520
291,9,0.132542
291,10,0.127987
291,11,0.155832
291,12,0.014025
291,13,0.007528
291,14,0.185063
291,15,0.131355
292,1,0.105931
292,2,0.157195
292,3,0.033806
292,4,0.151947
292,5,0.159164
292,6,0.074782
292,7,0.111316
292,8,0.123750
292,9,0.116302
292,10,0.119773
292,11,0.155832
292,12,0.151639
292,13,0.151912
292,14,0.159988
292,15,0.121667
293,1,0.041615
293,2,0.090445
293,3,0.126691
293,4,0.130635
293,5,0.075451
293,6,0.164637
293,7,0.147134
293,8,0.147987
293,9,0.112817
293,10,0.117629
293,11,0.164637
293,12,0.151815
293,13,0.127723
293,14,0.098687
293,15,0.110402
294,1,0.090445
294,2,0.126691
294,3,0.126441
294,4,0.126392
294,5,0.128346
294,6,0.133388
294,7,0.130242
294,8,0.124618
294,9,0.118893
294,10,0.146099
294,11,0.133388
294,12,0.014025
294,13,0.124336
294,14,0.119052
294,15,0.115539
295,1,0.133388
295,2,0.140459
295,3,0.132822
295,4,0.123330
295,5,0.120499
295,6,0.133388
295,7,0.086034
295,8,0.123453
295,9,0.126248
295,10,0.129152
295,11,0.164637
295,12,0.089685
295,13,0.125663
295,14,0.124364
295,15,0.133539
296,1,0.017813
296,2,0.051465
296,3,0.132175
296,4,0.060777
296,5,0.124390
296,6,0.119364
296,7,0.134207
296,8,0.129595
296,9,0.119371
296,10,0.117848
296,11,0.133388
296,12,0.007528
296,13,0.140459
296,14,0.105419
296,15,0.139552
297,1,0.133388
297,2,0.130242
297,3,0.124618
297,4,0.168756
297,5,0.083726
297,6,0.155832
297,7,0.151639
297,8,0.158549
297,9,0.091524
297,10,0.017263
297,11,0.140658
297,12,0.134515
297,13,0.126565
297,14,0.089829
297,15,0.118641
298,1,0.133388
298,2,0.106913
298,3,0.130852
298,4,0.126112
298,5,0.100107
298,6,0.155832
298,7,0.144722
298,8,0.160070
298,9,0.155687
298,10,0.121874
298,11,0.136731
298,12,0.124336
298,13,0.127096
298,14,0.106431
298,15,0.138232
299,1,0.133388
299,2,0.061962
299,3,0.128684
299,4,0.112012
299,5,0.125700
299,6,0.155832
299,7,0.151639
299,8,0.123926
299,9,0.068776
299,10,0.105401
299,11,0.155832
299,12,0.128236
299,13,0.126418
299,14,0.117712
299,15,0.119233
300,1,0.092595
300,2,0.122727
300,3,0.139920
300,4,0.157555
300,5,0.081197
300,6,0.133388
300,7,0.114441
300,8,0.127713
300,9,0.090215
300,10,0.121110
300,11,0.164637
300,12,0.125654
300,13,0.126632
300,14,0.117724
300,15,0.118893
301,1,0.173854
301,2,0.135408
301,3,0.159898
301,4,0.140784
301,5,0.086046
301,6,0.057794
301,7,0.133842
301,8,0.122640
301,9,0.160910
301,10,0.115702
301,11,0.090757
301,12,0.149559
301,13,0.142300
301,14,0.051465
301,15,0.123284
302,1,0.155832
302,2,0.203104
302,3,0.077860
302,4,0.206227
302,5,0.146554
302,6,0.133388
302,7,0.111622
302,8,0.017813
302,9,0.072486
302,10,0.124161
302,11,0.164637
302,12,0.147134
302,13,0.107110
302,14,0.183607
302,15,0.154753
303,1,0.133388
303,2,0.130242
303,3,0.126572
303,4,0.122937
303,5,0.123663
303,6,0.167831
303,7,0.147040
303,8,0.155165
303,9,0.089059
303,10,0.123135
303,11,0.133388
303,12,0.130242
303,13,0.126572
303,14,0.119333
303,15,0.123322
304,1,0.133388
304,2,0.075974
304,3,0.086105
304,4,0.142076
304,5,0.144117
304,6,0.164637
304,7,0.151815
304,8,0.127723
304,9,0.155241
304,10,0.114843
304,11,0.155832
304,12,0.093257
304,13,0.148482
304,14,0.101215
304,15,0.120668
305,1,0.164637
305,2,0.151815
305,3,0.149062
305,4,0.161266
305,5,0.143263
305,6,0.133388
305,7,0.140459
305,8,0.072486
305,9,0.128980
305,10,0.121922
305,11,0.083229
305,12,0.064317
305,13,0.149386
305,14,0.131242
305,15,0.115790
306,1,0.164637
306,2,0.151815
306,3,0.111169
306,4,0.141376
306,5,0.059812
306,6,0.099043
306,7,0.134515
306,8,0.126565
306,9,0.019396
306,10,0.126877
306,11,0.155832
306,12,0.141100
306,13,0.014178
306,14,0.152373
306,15,0.124302
307,1,0.088806
307,2,0.126899
307,3,0.077429
307,4,0.125624
307,5,0.118457
307,6,0.164637
307,7,0.101120
307,8,0.155514
307,9,0.112812
307,10,0.033806
307,11,0.164637
307,12,0.101321
307,13,0.148746
307,14,0.145215
307,15,0.122043
308,1,0.083229
308,2,0.133542
308,3,0.121746
308,4,0.058329
308,5,0.123074
308,6,0.155832
308,7,0.145896
308,8,0.132725
308,9,0.131646
308,10,0.118264
308,11,0.216102
308,12,0.089552
308,13,0.151414
308,14,0.144014
308,15,0.148319
309,1,0.133388
309,2,0.124336
309,3,0.122645
309,4,0.120728
309,5,0.117058
309,6,0.133388
309,7,0.140459
309,8,0.081952
309,9,0.187862
309,10,0.201514
309,11,0.155832
309,12,0.145896
309,13,0.148783
309,14,0.056955
309,15,0.138142
310,1,0.164637
310,2,0.125654
310,3,0.138556
310,4,0.122430
310,5,0.140106
310,6,0.164637
310,7,0.151815
310,8,0.127723
310,9,0.070563
310,10,0.123212
310,11,0.041615
310,12,0.118170
310,13,0.151649
310,14,0.071032
310,15,0.162893
311,1,0.133388
311,2,0.014025
311,3,0.124336
311,4,0.128638
311,5,0.120220
311,6,0.064317
311,7,0.127109
311,8,0.130760
311,9,0.010170
311,10,0.120595
311,11,0.133388
311,12,0.144267
311,13,0.134915
311,14,0.131863
311,15,0.107913
312,1,0.155832
312,2,0.128082
312,3,0.128607
312,4,0.129826
312,5,0.106533
312,6,0.106571
312,7,0.165531
312,8,0.201133
312,9,0.012811
312,10,0.222428
312,11,0.072631
312,12,0.010059
312,13,0.125996
312,14,0.128320
312,15,0.134747
313,1,0.133388
313,2,0.053828
313,3,0.124006
313,4,0.077549
313,5,0.108703
313,6,0.051465
313,7,0.132175
313,8,0.133590
313,9,0.180156
313,10,0.123729
313,11,0.104469
313,12,0.132766
313,13,0.123453
313,14,0.122245
313,15,0.140239
314,1,0.197447
314,2,0.128236
314,3,0.135746
314,4,0.060143
314,5,0.138731
314,6,0.155832
314,7,0.203104
314,8,0.147915
314,9,0.099583
314,10,0.146825
314,11,0.064902
314,12,0.164184
314,13,0.151815
314,14,0.159890
314,15,0.122179
315,1,0.155832
315,2,0.151596
315,3,0.206837
315,4,0.080683
315,5,0.167575
315,6,0.133388
315,7,0.144267
315,8,0.126572
315,9,0.122937
315,10,0.128404
315,11,0.064956
315,12,0.165531
315,13,0.123926
315,14,0.082184
315,15,0.120853
316,1,0.158614
316,2,0.151222
316,3,0.129966
316,4,0.120049
316,5,0.116821
316,6,0.116367
316,7,0.147040
316,8,0.124692
316,9,0.123910
316,10,0.118675
316,11,0.164637
316,12,0.064449
316,13,0.042002
316,14,0.135348
316,15,0.116530
317,1,0.133388
317,2,0.124336
317,3,0.063206
317,4,0.163308
317,5,0.129897
317,6,0.165531
317,7,0.125654
317,8,0.122486
317,9,0.122430
317,10,0.149773
317,11,0.133388
317,12,0.130242
317,13,0.124618
317,14,0.033754
317,15,0.122092
318,1,0.090445
318,2,0.119814
318,3,0.149014
318,4,0.151052
318,5,0.149812
318,6,0.155832
318,7,0.033806
318,8,0.152775
318,9,0.034321
318,10,0.126482
318,11,0.155832
318,12,0.128236
318,13,0.135746
318,14,0.125236
318,15,0.115013
319,1,0.133388
319,2,0.096049
319,3,0.128684
319,4,0.126809
319,5,0.125608
319,6,0.164637
319,7,0.152585
319,8,0.087852
319,9,0.125654
319,10,0.123910
319,11,0.164637
319,12,0.151815
319,13,0.159890
319,14,0.144963
319,15,0.148484
320,1,0.090445
320,2,0.168305
320,3,0.130635
320,4,0.072984
320,5,0.045978
320,6,0.155832
320,7,0.065679
320,8,0.114576
320,9,0.124091
320,10,0.104387
320,11,0.164943
320,12,0.151815
320,13,0.159890
320,14,0.066695
320,15,0.141980
321,1,0.164637
321,2,0.126867
321,3,0.091120
321,4,0.093695
321,5,0.145530
321,6,0.164637
321,7,0.125654
321,8,0.108183
321,9,0.114726
321,10,0.124928
321,11,0.121745
321,12,0.128082
321,13,0.058751
321,14,0.078388
321,15,0.118500
322,1,0.155832
322,2,0.133572
322,3,0.131242
322,4,0.115790
322,5,0.116789
322,6,0.072631
322,7,0.126691
322,8,0.158279
322,9,0.124784
322,10,0.153623
322,11,0.041615
322,12,0.165380
322,13,0.121746
322,14,0.123377
322,15,0.140106
323,1,0.155832
323,2,0.151596
323,3,0.152257
323,4,0.144022
323,5,0.132137
323,6,0.155832
323,7,0.151639
323,8,0.070143
323,9,0.098436
323,10,0.126215
323,11,0.133388
323,12,0.130242
323,13,0.124618
323,14,0.049254
323,15,0.128302
324,1,0.086656
324,2,0.126691
324,3,0.094578
324,4,0.029332
324,5,0.124034
324,6,0.158614
324,7,0.101026
324,8,0.147134
324,9,0.123005
324,10,0.126110
324,11,0.155832
324,12,0.151639
324,13,0.147915
324,14,0.151021
324,15,0.121402
325,1,0.133388
325,2,0.140459
325,3,0.123377
325,4,0.065266
325,5,0.126011
325,6,0.007528
325,7,0.133388
325,8,0.124336
325,9,0.168710
325,10,0.114973
325,11,0.133388
325,12,0.130242
325,13,0.126572
325,14,0.070561
325,15,0.121529
326,1,0.155832
326,2,0.014025
326,3,0.151639
326,4,0.151587
326,5,0.144213
326,6,0.164637
326,7,0.151815
326,8,0.151089
326,9,0.174276
326,10,0.190818
326,11,0.164637
326,12,0.147134
326,13,0.151361
326,14,0.143164
326,15,0.140898
327,1,0.164637
327,2,0.147134
327,3,0.141070
327,4,0.119662
327,5,0.000000
327,6,0.133388
327,7,0.140459
327,8,0.132822
327,9,0.080816
327,10,0.121960
327,11,0.151202
327,12,0.089064
327,13,0.154468
327,14,0.145535
327,15,0.137525
328,1,0.104469
328,2,0.142316
328,3,0.153491
328,4,0.151361
328,5,0.030579
328,6,0.064317
328,7,0.157195
328,8,0.105231
328,9,0.052814
328,10,0.128754
328,11,0.133388
328,12,0.140459
328,13,0.090300
328,14,0.084419
328,15,0.125093
329,1,0.164637
329,2,0.151815
329,3,0.200527
329,4,0.066971
329,5,0.117738
329,6,0.155832
329,7,0.159405
329,8,0.127311
329,9,0.126426
329,10,0.123950
329,11,0.072631
329,12,0.136731
329,13,0.140911
329,14,0.123846
329,15,0.081855
330,1,0.133388
330,2,0.060007
330,3,0.132410
330,4,0.054993
330,5,0.115776
330,6,0.155832
330,7,0.119064
330,8,0.157884
330,9,0.150601
330,10,0.083350
330,11,0.113172
330,12,0.073085
330,13,0.163495
330,14,0.071596
330,15,0.125107
331,1,0.155832
331,2,0.124470
331,3,0.165058
331,4,0.190771
331,5,0.144778
331,6,0.164637
331,7,0.147134
331,8,0.107110
331,9,0.146825
331,10,0.145362
331,11,0.164637
331,12,0.057581
331,13,0.151762
331,14,0.127723
331,15,0.136996
332,1,0.151202
332,2,0.057794
332,3,0.102687
332,4,0.135301
332,5,0.129150
332,6,0.164637
332,7,0.090898
332,8,0.140867
332,9,0.154844
332,10,0.119832
332,11,0.133388
332,12,0.130242
332,13,0.126572
332,14,0.119333
332,15,0.051465
333,1,0.133388
333,2,0.124336
333,3,0.012228
333,4,0.124360
333,5,0.116885
333,6,0.092595
333,7,0.153477
333,8,0.139708
333,9,0.060777
333,10,0.139613
333,11,0.137177
333,12,0.155086
333,13,0.109835
333,14,0.123836
333,15,0.137673
334,1,0.147413
334,2,0.130242
334,3,0.126572
334,4,0.099398
334,5,0.145642
334,6,0.164637
334,7,0.147134
334,8,0.146904
334,9,0.142325
334,10,0.087105
334,11,0.140658
334,12,0.150453
334,13,0.122601
334,14,0.256615
334,15,0.154915
335,1,0.155832
335,2,0.128236
335,3,0.122520
335,4,0.127611
335,5,0.119652
335,6,0.155832
335,7,0.128236
335,8,0.066701
335,9,0.122254
335,10,0.126122
335,11,0.164637
335,12,0.094860
335,13,0.160165
335,14,0.199014
335,15,0.144565
336,1,0.164637
336,2,0.151815
336,3,0.149062
336,4,0.074669
336,5,0.111925
336,6,0.133388
336,7,0.140459
336,8,0.132822
336,9,0.058161
336,10,0.117277
336,11,0.116367
336,12,0.139225
336,13,0.066298
336,14,0.126761
336,15,0.118592
337,1,0.057429
337,2,0.165531
337,3,0.151912
337,4,0.101876
337,5,0.147275
337,6,0.155832
337,7,0.151596
337,8,0.152257
337,9,0.124165
337,10,0.117355
337,11,0.133388
337,12,0.130242
337,13,0.060682
337,14,0.124618
337,15,0.126375
338,1,0.155832
338,2,0.128236
338,3,0.122520
338,4,0.132542
338,5,0.117451
338,6,0.164637
338,7,0.147134
338,8,0.060682
338,9,0.104995
338,10,0.090027
