episode,step,reward
284,6,0.078570
284,7,0.195092
284,8,0.200907
284,9,0.174167
284,10,0.181225
284,11,0.014025
284,12,0.143448
284,13,0.151838
284,14,0.136056
284,15,0.093248
285,1,0.107149
285,2,0.192837
285,3,0.131224
285,4,0.137028
285,5,0.130393
285,6,0.098404
285,7,0.202210
285,8,0.101120
285,9,0.251541
285,10,0.135516
285,11,0.147413
285,12,0.140301
285,13,0.135997
285,14,0.069892
285,15,0.159760
286,1,0.147413
286,2,0.140301
286,3,0.150294
286,4,0.061203
286,5,0.137101
286,6,0.147413
286,7,0.148055
286,8,0.137436
286,9,0.105960
286,10,0.140508
286,11,0.007528
286,12,0.147413
286,13,0.130242
286,14,0.144975
286,15,0.066361
287,1,0.121745
287,2,0.213567
287,3,0.139362
287,4,0.028837
287,5,0.148336
287,6,0.147413
287,7,0.029257
287,8,0.137242
287,9,0.211464
287,10,0.176945
287,11,0.197447
287,12,0.142414
287,13,0.152945
287,14,0.072117
287,15,0.135934
288,1,0.147413
288,2,0.135200
288,3,0.141160
288,4,0.135861
288,5,0.133968
288,6,0.173854
288,7,0.114976
288,8,0.143684
288,9,0.122173
288,10,0.183327
288,11,0.197447
288,12,0.100972
288,13,0.143458
288,14,0.150783
288,15,0.127611
289,1,0.197447
289,2,0.185402
289,3,0.058788
289,4,0.198868
289,5,0.132733
289,6,0.173854
289,7,0.068949
289,8,0.189626
289,9,0.051028
289,10,0.138766
289,11,0.197447
289,12,0.142414
289,13,0.160575
289,14,0.163632
289,15,0.088501
290,1,0.197447
290,2,0.188026
290,3,0.137114
290,4,0.128870
290,5,0.129875
290,6,0.150756
290,7,0.135200
290,8,0.074517
290,9,0.169357
290,10,0.176398
290,11,0.147413
290,12,0.135200
290,13,0.030041
290,14,0.134494
290,15,0.093118
291,1,0.064956
291,2,0.109847
291,3,0.193360
291,4,0.148326
291,5,0.035484
291,6,0.086656
291,7,0.122576
291,8,0.149421
291,9,0.194102
291,10,0.141020
291,11,0.064956
291,12,0.199656
291,13,0.184552
291,14,0.058503
291,15,0.192810
292,1,0.197447
292,2,0.142414
292,3,0.066701
292,4,0.137052
292,5,0.111205
292,6,0.197447
292,7,0.142414
292,8,0.076995
292,9,0.017199
292,10,0.089501
292,11,0.216408
292,12,0.188654
292,13,0.182305
292,14,0.139500
292,15,0.132309
293,1,0.137177
293,2,0.214551
293,3,0.185492
293,4,0.063818
293,5,0.093529
293,6,0.078570
293,7,0.086282
293,8,0.170155
293,9,0.019729
293,10,0.018171
293,11,0.086656
293,12,0.142826
293,13,0.134832
293,14,0.153023
293,15,0.010059
294,1,0.147413
294,2,0.169296
294,3,0.110541
294,4,0.186497
294,5,0.056482
294,6,0.197447
294,7,0.142414
294,8,0.017813
294,9,0.139909
294,10,0.061318
294,11,0.119364
294,12,0.148232
294,13,0.138131
294,14,0.106161
294,15,0.057475
295,1,0.151202
295,2,0.097565
295,3,0.113471
295,4,0.156992
295,5,0.138541
295,6,0.147413
295,7,0.140301
295,8,0.022758
295,9,0.138911
295,10,0.185806
295,11,0.147413
295,12,0.135200
295,13,0.141160
295,14,0.071963
295,15,0.177684
296,1,0.197447
296,2,0.142414
296,3,0.009217
296,4,0.138666
296,5,0.145205
296,6,0.216102
296,7,0.181455
296,8,0.181225
296,9,0.181217
296,10,0.125629
296,11,0.150756
296,12,0.135200
296,13,0.135455
296,14,0.140458
296,15,0.031221
297,1,0.056789
297,2,0.217288
297,3,0.138842
297,4,0.009217
297,5,0.126838
297,6,0.216102
297,7,0.181455
297,8,0.134855
297,9,0.038055
297,10,0.145973
297,11,0.056789
297,12,0.060682
297,13,0.146200
297,14,0.113471
297,15,0.081326
298,1,0.147413
298,2,0.140301
298,3,0.136742
298,4,0.130464
298,5,0.069422
298,6,0.108952
298,7,0.199052
298,8,0.188601
298,9,0.056680
298,10,0.133621
298,11,0.031838
298,12,0.097565
298,13,0.160329
298,14,0.181455
298,15,0.148129
299,1,0.197447
299,2,0.185402
299,3,0.189779
299,4,0.120530
299,5,0.009217
299,6,0.197447
299,7,0.031991
299,8,0.112606
299,9,0.178362
299,10,0.091521
299,11,0.014025
299,12,0.080302
299,13,0.024242
299,14,0.126129
299,15,0.207911
300,1,0.216102
300,2,0.138466
300,3,0.140040
300,4,0.071725
300,5,0.131317
300,6,0.147413
300,7,0.135200
300,8,0.135455
300,9,0.185313
300,10,0.034360
300,11,0.105931
300,12,0.191001
300,13,0.037522
300,14,0.073758
300,15,0.153791
301,1,0.197447
301,2,0.185402
301,3,0.129799
301,4,0.160820
301,5,0.082566
301,6,0.216102
301,7,0.188654
301,8,0.205086
301,9,0.184741
301,10,0.129184
301,11,0.147413
301,12,0.140301
301,13,0.136742
301,14,0.116674
301,15,0.130593
302,1,0.216102
302,2,0.053782
302,3,0.184851
302,4,0.141675
302,5,0.034321
302,6,0.076420
302,7,0.051465
302,8,0.194279
302,9,0.090468
302,10,0.148113
302,11,0.147413
302,12,0.169296
302,13,0.136213
302,14,0.129516
302,15,0.009217
303,1,0.197447
303,2,0.185402
303,3,0.184903
303,4,0.186316
303,5,0.036839
303,6,0.148185
303,7,0.184039
303,8,0.145946
303,9,0.138769
303,10,0.118683
303,11,0.074782
303,12,0.140924
303,13,0.076735
303,14,0.083901
303,15,0.147665
304,1,0.216102
304,2,0.181455
304,3,0.064673
304,4,0.128517
304,5,0.073639
304,6,0.147413
304,7,0.115468
304,8,0.156153
304,9,0.072879
304,10,0.017698
304,11,0.074782
304,12,0.164342
304,13,0.142661
304,14,0.133181
304,15,0.017813
305,1,0.107149
305,2,0.198505
305,3,0.137504
305,4,0.145760
305,5,0.062930
305,6,0.199055
305,7,0.045604
305,8,0.201039
305,9,0.138466
305,10,0.134774
305,11,0.216102
305,12,0.093794
305,13,0.183067
305,14,0.188654
305,15,0.185449
306,1,0.216102
306,2,0.091903
306,3,0.197128
306,4,0.184666
306,5,0.188040
306,6,0.147413
306,7,0.140301
306,8,0.135997
306,9,0.143586
306,10,0.010865
306,11,0.199055
306,12,0.142414
306,13,0.152945
306,14,0.128291
306,15,0.135263
307,1,0.147546
307,2,0.086963
307,3,0.144171
307,4,0.141653
307,5,0.230597
307,6,0.216195
307,7,0.138466
307,8,0.136692
307,9,0.134661
307,10,0.133440
307,11,0.064956
307,12,0.105231
307,13,0.147173
307,14,0.152916
307,15,0.152272
308,1,0.216102
308,2,0.030625
308,3,0.159901
308,4,0.168075
308,5,0.193696
308,6,0.118170
308,7,0.146653
308,8,0.136057
308,9,0.139235
308,10,0.089839
308,11,0.119364
308,12,0.196700
308,13,0.120559
308,14,0.119338
308,15,0.151797
309,1,0.216102
309,2,0.089552
309,3,0.193028
309,4,0.180400
309,5,0.181697
309,6,0.197447
309,7,0.058382
309,8,0.139859
309,9,0.167937
309,10,0.151633
309,11,0.216102
309,12,0.122504
309,13,0.171102
309,14,0.188198
309,15,0.176747
310,1,0.064902
310,2,0.197613
310,3,0.187959
310,4,0.151587
310,5,0.054737
310,6,0.099043
310,7,0.148540
310,8,0.010123
310,9,0.140653
310,10,0.159148
310,11,0.007528
310,12,0.147413
310,13,0.135200
310,14,0.176411
310,15,0.167929
311,1,0.160417
311,2,0.104193
311,3,0.136945
311,4,0.136753
311,5,0.177976
311,6,0.151202
311,7,0.144267
311,8,0.135564
311,9,0.125346
311,10,0.083822
311,11,0.147413
311,12,0.069901
311,13,0.038055
311,14,0.120194
311,15,0.194729
312,1,0.147413
312,2,0.124686
312,3,0.066664
312,4,0.139928
312,5,0.147678
312,6,0.197447
312,7,0.188026
312,8,0.188426
312,9,0.188718
312,10,0.137732
312,11,0.056789
312,12,0.217288
312,13,0.188329
312,14,0.188718
312,15,0.184238
313,1,0.051465
313,2,0.146200
313,3,0.137753
313,4,0.071964
313,5,0.147189
313,6,0.197447
313,7,0.188026
313,8,0.188426
313,9,0.136289
313,10,0.141053
313,11,0.076420
313,12,0.199055
313,13,0.186990
313,14,0.058288
313,15,0.051463
314,1,0.064902
314,2,0.014025
314,3,0.136473
314,4,0.123944
314,5,0.122436
314,6,0.197447
314,7,0.185402
314,8,0.075044
314,9,0.101804
314,10,0.141202
314,11,0.216102
314,12,0.143468
314,13,0.156808
314,14,0.140203
314,15,0.128563
315,1,0.057488
315,2,0.147867
315,3,0.123690
315,4,0.120194
315,5,0.124985
315,6,0.158614
315,7,0.138012
315,8,0.143517
315,9,0.136000
315,10,0.132380
315,11,0.090757
315,12,0.145837
315,13,0.156025
315,14,0.139097
315,15,0.135646
316,1,0.108952
316,2,0.049142
316,3,0.070645
316,4,0.185148
316,5,0.188601
316,6,0.147413
316,7,0.140301
316,8,0.150294
316,9,0.144620
316,10,0.133103
316,11,0.197447
316,12,0.142414
316,13,0.075950
316,14,0.146950
316,15,0.082213
317,1,0.064956
317,2,0.216996
317,3,0.055231
317,4,0.052821
317,5,0.189106
317,6,0.098404
317,7,0.191001
317,8,0.199878
317,9,0.186320
317,10,0.146558
317,11,0.147413
317,12,0.088294
317,13,0.126918
317,14,0.140639
317,15,0.058314
318,1,0.197447
318,2,0.188026
318,3,0.137114
318,4,0.145735
318,5,0.064971
318,6,0.216102
318,7,0.071872
318,8,0.159119
318,9,0.158253
318,10,0.128522
318,11,0.197447
318,12,0.188026
318,13,0.060082
318,14,0.141582
318,15,0.105556
319,1,0.197447
319,2,0.188026
319,3,0.030625
319,4,0.137710
319,5,0.032579
319,6,0.147413
319,7,0.135200
319,8,0.135455
319,9,0.178820
319,10,0.108562
319,11,0.147413
319,12,0.140301
319,13,0.135997
319,14,0.143459
319,15,0.073072
320,1,0.197447
320,2,0.072291
320,3,0.186067
320,4,0.067419
320,5,0.172761
320,6,0.147413
320,7,0.169296
320,8,0.082259
320,9,0.187013
320,10,0.128126
320,11,0.147413
320,12,0.077429
320,13,0.137782
320,14,0.182984
320,15,0.189716
321,1,0.216102
321,2,0.131699
321,3,0.205362
321,4,0.143794
321,5,0.066074
321,6,0.147413
321,7,0.169296
321,8,0.152551
321,9,0.060303
321,10,0.132191
321,11,0.108952
321,12,0.009217
321,13,0.054737
321,14,0.166091
321,15,0.198152
322,1,0.060682
322,2,0.155832
322,3,0.141047
322,4,0.139834
322,5,0.133972
322,6,0.197447
322,7,0.142414
322,8,0.151357
322,9,0.103514
322,10,0.105523
322,11,0.147413
322,12,0.135200
322,13,0.141160
322,14,0.120510
322,15,0.131407
323,1,0.064317
323,2,0.198809
323,3,0.058503
323,4,0.133142
323,5,0.143643
323,6,0.055685
323,7,0.224866
323,8,0.087852
323,9,0.130633
323,10,0.109444
323,11,0.147413
323,12,0.095849
323,13,0.146483
323,14,0.121942
323,15,0.010865
324,1,0.064902
324,2,0.029191
324,3,0.136473
324,4,0.072009
324,5,0.132859
324,6,0.216102
324,7,0.188654
324,8,0.185449
324,9,0.068642
324,10,0.136757
324,11,0.147413
324,12,0.140301
324,13,0.081004
324,14,0.142659
324,15,0.143233
325,1,0.147413
325,2,0.135200
325,3,0.068903
325,4,0.136897
325,5,0.131170
325,6,0.197447
325,7,0.188026
325,8,0.188751
325,9,0.141719
325,10,0.074978
325,11,0.216102
325,12,0.089552
325,13,0.158941
325,14,0.196367
325,15,0.085577
326,1,0.140018
326,2,0.058607
326,3,0.160269
326,4,0.139457
326,5,0.137690
326,6,0.169941
326,7,0.145440
326,8,0.138609
326,9,0.132244
326,10,0.176633
326,11,0.147413
326,12,0.111622
326,13,0.133543
326,14,0.017813
326,15,0.072327
327,1,0.007528
327,2,0.147413
327,3,0.140301
327,4,0.135997
327,5,0.131729
327,6,0.197447
327,7,0.087936
327,8,0.076825
327,9,0.179385
327,10,0.196328
327,11,0.147413
327,12,0.140301
327,13,0.150294
327,14,0.144620
327,15,0.134629
328,1,0.216102
328,2,0.181455
328,3,0.188200
328,4,0.179551
328,5,0.175219
328,6,0.147413
328,7,0.120720
328,8,0.137420
328,9,0.129516
328,10,0.131931
328,11,0.105931
328,12,0.141287
328,13,0.137680
328,14,0.015341
328,15,0.049090
329,1,0.147413
329,2,0.029257
329,3,0.141600
329,4,0.169440
329,5,0.127783
329,6,0.216102
329,7,0.138466
329,8,0.136692
329,9,0.009217
329,10,0.122968
329,11,0.197447
329,12,0.133291
329,13,0.147908
329,14,0.140769
329,15,0.053766
330,1,0.057429
330,2,0.216996
330,3,0.188751
330,4,0.193794
330,5,0.212339
330,6,0.147413
330,7,0.169296
330,8,0.136213
330,9,0.043539
330,10,0.140434
330,11,0.106620
330,12,0.140153
330,13,0.082791
330,14,0.094860
330,15,0.175545
331,1,0.197447
331,2,0.093257
331,3,0.157221
331,4,0.090448
331,5,0.126715
331,6,0.090445
331,7,0.168305
331,8,0.111388
331,9,0.142178
331,10,0.137477
331,11,0.133388
331,12,0.119044
331,13,0.073914
331,14,0.148133
331,15,0.144576
332,1,0.147413
332,2,0.135200
332,3,0.140866
332,4,0.131121
332,5,0.151574
332,6,0.106620
332,7,0.068292
332,8,0.057358
332,9,0.031240
332,10,0.121093
332,11,0.197447
332,12,0.142414
332,13,0.152945
332,14,0.145205
332,15,0.133312
333,1,0.197447
333,2,0.142414
333,3,0.139909
333,4,0.131776
333,5,0.137391
333,6,0.147413
333,7,0.169296
333,8,0.145243
333,9,0.183886
333,10,0.183711
333,11,0.216102
333,12,0.188654
333,13,0.193696
333,14,0.147633
333,15,0.142339
334,1,0.216102
334,2,0.065549
334,3,0.188646
334,4,0.124292
334,5,0.148978
334,6,0.066705
334,7,0.147867
334,8,0.085636
334,9,0.138689
334,10,0.053531
334,11,0.216102
334,12,0.079405
334,13,0.138007
334,14,0.135721
334,15,0.131132
335,1,0.090445
335,2,0.168305
335,3,0.070156
335,4,0.058288
335,5,0.094990
335,6,0.216102
335,7,0.181455
335,8,0.181225
335,9,0.181217
335,10,0.099385
335,11,0.147413
335,12,0.169296
335,13,0.145243
335,14,0.100562
335,15,0.100957
336,1,0.147413
336,2,0.135200
336,3,0.140866
336,4,0.140339
336,5,0.146732
336,6,0.092595
336,7,0.068666
336,8,0.174466
336,9,0.156097
336,10,0.173304
336,11,0.147413
336,12,0.086105
336,13,0.087388
336,14,0.082220
336,15,0.117291
337,1,0.216102
337,2,0.138466
337,3,0.134774
337,4,0.082561
337,5,0.130035
337,6,0.147413
337,7,0.169296
337,8,0.136213
337,9,0.186060
337,10,0.206482
337,11,0.197447
337,12,0.185402
337,13,0.187508
337,14,0.064850
337,15,0.134195
338,1,0.147413
338,2,0.028837
338,3,0.141050
338,4,0.180581
338,5,0.138070
338,6,0.108952
338,7,0.193264
338,8,0.142548
338,9,0.131367
338,10,0.177615
338,11,0.078570
338,12,0.072257
338,13,0.125328
338,14,0.165520
338,15,0.137444
339,1,0.107149
339,2,0.198505
339,3,0.181679
339,4,0.126091
339,5,0.080667
339,6,0.197447
339,7,0.188026
339,8,0.153760
339,9,0.126318
339,10,0.128405
339,11,0.216102
339,12,0.156351
339,13,0.192975
339,14,0.150239
339,15,0.187545
340,1,0.090445
340,2,0.086631
340,3,0.176572
340,4,0.187013
340,5,0.180782
340,6,0.204974
340,7,0.142414
340,8,0.139909
340,9,0.190380
340,10,0.124485
340,11,0.216102
340,12,0.089685
340,13,0.159119
340,14,0.156589
340,15,0.072236
341,1,0.045863
341,2,0.078726
341,3,0.153465
341,4,0.073935
341,5,0.143037
341,6,0.216102
341,7,0.034321
341,8,0.139679
341,9,0.134774
341,10,0.106447
341,11,0.041615
341,12,0.189638
341,13,0.147417
341,14,0.166072
341,15,0.179791
342,1,0.064317
342,2,0.198809
342,3,0.094768
342,4,0.185393
342,5,0.188277
342,6,0.217288
342,7,0.188654
342,8,0.066022
342,9,0.185640
342,10,0.190318
342,11,0.147413
342,12,0.135200
342,13,0.141160
342,14,0.135861
342,15,0.128985
343,1,0.216102
343,2,0.188654
343,3,0.102408
343,4,0.199463
343,5,0.182901
343,6,0.147413
343,7,0.135200
343,8,0.065947
343,9,0.134769
343,10,0.178352
343,11,0.147413
343,12,0.142728
343,13,0.141160
343,14,0.134654
343,15,0.124073
344,1,0.216102
344,2,0.181455
344,3,0.188200
344,4,0.200011
344,5,0.183551
344,6,0.090757
344,7,0.181830
344,8,0.147390
344,9,0.186410
344,10,0.138640
344,11,0.151202
344,12,0.120182
344,13,0.168881
344,14,0.131633
344,15,0.071947
345,1,0.197447
345,2,0.142414
345,3,0.066701
345,4,0.126992
345,5,0.137997
345,6,0.197447
345,7,0.188026
345,8,0.093794
345,9,0.183299
345,10,0.183512
345,11,0.147413
345,12,0.083691
345,13,0.164049
345,14,0.130378
345,15,0.128681
346,1,0.197447
346,2,0.142414
346,3,0.137282
346,4,0.078688
346,5,0.138920
346,6,0.216102
346,7,0.181455
346,8,0.147987
346,9,0.121581
346,10,0.080121
346,11,0.140018
346,12,0.141441
346,13,0.140306
346,14,0.130678
346,15,0.098066
347,1,0.118170
347,2,0.088251
347,3,0.161834
347,4,0.105098
347,5,0.068329
347,6,0.216102
347,7,0.188654
347,8,0.134741
347,9,0.054737
347,10,0.107989
347,11,0.147867
347,12,0.140301
347,13,0.150294
347,14,0.069645
347,15,0.048330
348,1,0.147413
348,2,0.135200
348,3,0.135455
348,4,0.094080
348,5,0.178414
348,6,0.147413
348,7,0.124686
348,8,0.145573
348,9,0.179689
348,10,0.176831
348,11,0.049142
348,12,0.074935
348,13,0.148063
348,14,0.145746
348,15,0.132965
349,1,0.147413
349,2,0.135200
349,3,0.140866
349,4,0.068578
349,5,0.137562
349,6,0.216102
349,7,0.131699
349,8,0.205362
349,9,0.144449
349,10,0.139234
349,11,0.147413
349,12,0.135200
349,13,0.134623
349,14,0.076755
349,15,0.137786
350,1,0.147413
350,2,0.140301
350,3,0.150294
350,4,0.134653
350,5,0.071841
350,6,0.147413
350,7,0.029257
350,8,0.141600
350,9,0.147111
350,10,0.137088
350,11,0.199055
350,12,0.188026
350,13,0.137114
350,14,0.115453
350,15,0.102782
351,1,0.216102
351,2,0.138466
351,3,0.131038
351,4,0.128522
351,5,0.133413
351,6,0.197447
351,7,0.086469
351,8,0.161222
351,9,0.169037
351,10,0.154098
351,11,0.197447
351,12,0.142414
351,13,0.139909
351,14,0.131776
351,15,0.119463
352,1,0.147413
352,2,0.135200
352,3,0.131862
352,4,0.163003
352,5,0.136126
352,6,0.165226
352,7,0.140301
352,8,0.150294
352,9,0.134484
352,10,0.139283
352,11,0.216102
352,12,0.188654
352,13,0.185449
352,14,0.190577
352,15,0.134076
353,1,0.197447
353,2,0.188026
353,3,0.182236
353,4,0.182508
353,5,0.016555
353,6,0.216102
353,7,0.138466
353,8,0.135254
353,9,0.080917
353,10,0.056712
353,11,0.160417
353,12,0.145440
353,13,0.138609
353,14,0.141062
353,15,0.129424
354,1,0.090757
354,2,0.147720
354,3,0.154580
354,4,0.142469
354,5,0.140707
354,6,0.147413
354,7,0.099882
354,8,0.015379
354,9,0.136613
354,10,0.144933
354,11,0.076420
354,12,0.216408
354,13,0.137867
354,14,0.138147
354,15,0.126967
355,1,0.147413
355,2,0.131863
355,3,0.138698
355,4,0.130652
355,5,0.129591
355,6,0.098404
355,7,0.191001
355,8,0.199878
355,9,0.198513
355,10,0.178140
355,11,0.216102
355,12,0.089552
355,13,0.102387
355,14,0.148535
355,15,0.043482
356,1,0.197447
356,2,0.188026
356,3,0.195712
356,4,0.183269
356,5,0.114362
356,6,0.197447
356,7,0.142414
356,8,0.034398
356,9,0.141627
356,10,0.147620
356,11,0.147413
356,12,0.169296
356,13,0.157698
356,14,0.102770
356,15,0.179597
357,1,0.197447
357,2,0.142414
357,3,0.139909
357,4,0.132405
357,5,0.138069
357,6,0.197447
357,7,0.188026
357,8,0.188426
357,9,0.180752
357,10,0.182901
357,11,0.216102
357,12,0.188654
357,13,0.123920
357,14,0.185359
357,15,0.048942
358,1,0.147413
358,2,0.080766
358,3,0.079448
358,4,0.066563
358,5,0.189799
358,6,0.216102
358,7,0.188654
358,8,0.071644
358,9,0.134569
358,10,0.129663
358,11,0.147413
358,12,0.140301
358,13,0.135997
358,14,0.140707
358,15,0.153538
359,1,0.197447
359,2,0.142414
359,3,0.013491
359,4,0.135330
359,5,0.140422
359,6,0.051465
359,7,0.036839
359,8,0.149943
359,9,0.135683
359,10,0.135455
359,11,0.216102
359,12,0.188654
359,13,0.185449
359,14,0.111015
359,15,0.062839
360,1,0.197447
360,2,0.185402
360,3,0.075044
360,4,0.092587
360,5,0.150109
360,6,0.147413
360,7,0.135200
360,8,0.140866
360,9,0.140090
360,10,0.139078
360,11,0.197447
360,12,0.188026
360,13,0.188426
360,14,0.182626
360,15,0.099318
361,1,0.121745
361,2,0.201019
361,3,0.117291
361,4,0.178685
361,5,0.119607
361,6,0.216102
361,7,0.101120
361,8,0.198144
361,9,0.187643
361,10,0.056755
361,11,0.216102
361,12,0.181455
361,13,0.135817
361,14,0.136692
361,15,0.135435
362,1,0.147413
362,2,0.140301
362,3,0.136742
362,4,0.129683
362,5,0.094379
362,6,0.147413
362,7,0.140301
362,8,0.150294
362,9,0.149865
362,10,0.149497
362,11,0.216102
362,12,0.138466
362,13,0.118021
362,14,0.126565
362,15,0.128579
363,1,0.147413
363,2,0.169296
363,3,0.063171
363,4,0.193028
363,5,0.180400
363,6,0.098404
363,7,0.191001
363,8,0.086988
363,9,0.090957
363,10,0.152313
363,11,0.225319
363,12,0.091903
363,13,0.053782
363,14,0.195833
363,15,0.178198
364,1,0.197447
364,2,0.142414
364,3,0.094809
364,4,0.134550
364,5,0.165592
364,6,0.147413
364,7,0.135200
364,8,0.140866
364,9,0.081781
364,10,0.144596
364,11,0.216102
364,12,0.138466
364,13,0.151323
364,14,0.137214
364,15,0.137084
365,1,0.216102
365,2,0.181455
365,3,0.195727
365,4,0.177524
365,5,0.068131
365,6,0.147413
365,7,0.086631
365,8,0.152088
365,9,0.184162
365,10,0.127200
365,11,0.216102
365,12,0.138466
365,13,0.072565
365,14,0.127803
365,15,0.056409
366,1,0.147413
366,2,0.140301
366,3,0.058358
366,4,0.129183
366,5,0.083511
366,6,0.197447
366,7,0.142414
366,8,0.139909
366,9,0.132405
366,10,0.126779
366,11,0.216102
366,12,0.181455
366,13,0.134855
366,14,0.136692
366,15,0.127133
367,1,0.197447
367,2,0.185402
367,3,0.189779
367,4,0.140811
367,5,0.070200
367,6,0.147413
367,7,0.135200
367,8,0.140866
367,9,0.143220
367,10,0.047600
367,11,0.197447
367,12,0.033806
367,13,0.103135
367,14,0.058751
367,15,0.133940
368,1,0.216102
368,2,0.138466
368,3,0.151323
368,4,0.066790
368,5,0.172763
368,6,0.197447
368,7,0.188026
368,8,0.137114
368,9,0.146099
368,10,0.137214
368,11,0.197447
368,12,0.185402
368,13,0.146465
368,14,0.133774
368,15,0.033429
369,1,0.106571
369,2,0.167833
369,3,0.148879
369,4,0.202401
369,5,0.139720
369,6,0.107149
369,7,0.139225
369,8,0.010059
369,9,0.145488
369,10,0.130911
369,11,0.216102
369,12,0.043539
369,13,0.142235
369,14,0.152231
369,15,0.091139
370,1,0.197447
370,2,0.160857
370,3,0.185393
370,4,0.151637
370,5,0.141053
370,6,0.197447
370,7,0.046169
370,8,0.148456
370,9,0.141627
370,10,0.030099
370,11,0.216102
370,12,0.138466
370,13,0.136692
370,14,0.127133
370,15,0.035415
371,1,0.055685
371,2,0.121911
371,3,0.199547
371,4,0.028356
371,5,0.068389
371,6,0.216102
371,7,0.181455
371,8,0.191951
371,9,0.178697
371,10,0.124987
371,11,0.197447
371,12,0.188026
371,13,0.138842
371,14,0.136692
371,15,0.126942
372,1,0.216102
372,2,0.138466
372,3,0.058473
372,4,0.084961
372,5,0.060570
372,6,0.197447
372,7,0.142414
372,8,0.112926
372,9,0.080136
372,10,0.024456
372,11,0.165226
372,12,0.099928
372,13,0.146369
372,14,0.133455
372,15,0.128463
373,1,0.197447
373,2,0.142414
373,3,0.152945
373,4,0.140043
373,5,0.106051
373,6,0.158614
373,7,0.188061
373,8,0.157559
373,9,0.145949
373,10,0.163121
373,11,0.009217
373,12,0.147413
373,13,0.135200
373,14,0.127096
373,15,0.132738
374,1,0.216102
374,2,0.188654
374,3,0.141902
374,4,0.131973
374,5,0.131463
374,6,0.216102
374,7,0.188654
374,8,0.193696
374,9,0.139500
374,10,0.140146
374,11,0.014025
374,12,0.193474
374,13,0.159970
374,14,0.100666
374,15,0.144390
375,1,0.197447
375,2,0.185402
375,3,0.189779
375,4,0.195418
375,5,0.043577
375,6,0.216102
375,7,0.138466
375,8,0.134774
375,9,0.132490
375,10,0.153674
375,11,0.173854
375,12,0.193430
375,13,0.185449
375,14,0.176008
375,15,0.181843
376,1,0.147413
376,2,0.135200
376,3,0.140866
376,4,0.131548
376,5,0.134625
376,6,0.147413
376,7,0.140301
376,8,0.022758
376,9,0.086680
376,10,0.139684
376,11,0.147413
376,12,0.169296
376,13,0.157698
376,14,0.172225
376,15,0.076056
377,1,0.147413
377,2,0.135200
377,3,0.135455
377,4,0.150186
377,5,0.145312
377,6,0.147413
377,7,0.140301
377,8,0.135997
377,9,0.143459
377,10,0.150456
377,11,0.060682
377,12,0.146200
377,13,0.153227
377,14,0.100688
377,15,0.180266
378,1,0.140658
378,2,0.184039
378,3,0.154651
378,4,0.183649
378,5,0.114241
378,6,0.197447
378,7,0.188026
378,8,0.188654
378,9,0.086530
378,10,0.143846
378,11,0.214551
378,12,0.138466
378,13,0.013417
378,14,0.135422
378,15,0.133100
379,1,0.197447
379,2,0.188026
379,3,0.182236
379,4,0.134855
379,5,0.133666
379,6,0.197447
379,7,0.188026
379,8,0.188426
379,9,0.102408
379,10,0.179064
379,11,0.197447
379,12,0.185402
379,13,0.146465
379,14,0.143625
379,15,0.170886
380,1,0.064317
380,2,0.141134
380,3,0.067273
380,4,0.138253
380,5,0.135411
380,6,0.147413
380,7,0.135200
380,8,0.076204
380,9,0.128470
380,10,0.180722
380,11,0.147413
380,12,0.169296
380,13,0.136213
380,14,0.045432
380,15,0.131954
381,1,0.148185
381,2,0.148693
381,3,0.131559
381,4,0.163868
381,5,0.185630
381,6,0.197447
381,7,0.188026
381,8,0.188329
381,9,0.136471
381,10,0.123289
381,11,0.140018
381,12,0.133291
381,13,0.189001
381,14,0.183300
381,15,0.189711
382,1,0.147413
382,2,0.135200
382,3,0.135455
382,4,0.172653
382,5,0.132590
382,6,0.147413
382,7,0.091883
382,8,0.146369
382,9,0.023587
382,10,0.135877
382,11,0.174161
382,12,0.193430
382,13,0.141902
382,14,0.131973
382,15,0.130867
383,1,0.216102
383,2,0.089685
383,3,0.138475
383,4,0.093349
383,5,0.030420
383,6,0.197447
383,7,0.160857
383,8,0.185393
383,9,0.139343
383,10,0.130797
383,11,0.092595
383,12,0.137789
383,13,0.149834
383,14,0.143045
383,15,0.022811
384,1,0.197447
384,2,0.142414
384,3,0.132643
384,4,0.129186
384,5,0.185822
384,6,0.147413
384,7,0.080766
384,8,0.140982
384,9,0.146182
384,10,0.130197
384,11,0.147413
384,12,0.140301
384,13,0.135997
384,14,0.141669
384,15,0.157186
385,1,0.216102
385,2,0.181455
385,3,0.182308
385,4,0.183224
385,5,0.136058
385,6,0.090757
385,7,0.182224
385,8,0.181361
385,9,0.181679
385,10,0.191951
385,11,0.197447
385,12,0.188026
385,13,0.066971
385,14,0.156141
385,15,0.046923
386,1,0.041615
386,2,0.101289
386,3,0.192837
386,4,0.195321
386,5,0.185317
386,6,0.092595
386,7,0.191617
386,8,0.146232
386,9,0.132183
386,10,0.134861
386,11,0.147413
386,12,0.140301
386,13,0.136742
386,14,0.133440
386,15,0.136653
387,1,0.216102
387,2,0.044366
387,3,0.181493
387,4,0.134855
387,5,0.144093
387,6,0.198039
387,7,0.146049
387,8,0.160224
387,9,0.155788
387,10,0.146511
387,11,0.216102
387,12,0.188654
387,13,0.084564
387,14,0.129936
